measure,predictor,source,cntry,year,value
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,ES,2011,21.38999939
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,ES,2012,24.79000092
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,ES,2013,26.09000015
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,FI,2004,10.35999966
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,FI,2005,8.380000114
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,FI,2006,7.71999979
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,FI,2007,6.849999905
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,FI,2008,6.3699998859999996
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,FI,2009,8.25
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,FI,2010,8.390000343
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,FI,2011,7.78000021
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,FI,2012,7.690000057
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,FI,2013,8.18999958
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,FR,2004,8.909999847
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,FR,2005,8.489999771
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,FR,2006,8.449999809
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,FR,2007,7.659999847
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,FR,2008,7.059999943
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,FR,2009,8.739999771
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,FR,2010,8.869999886
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,FR,2011,8.81000042
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,FR,2012,9.399999619
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,FR,2013,9.9200000760000009
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,GB,2004,4.590000153
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,GB,2005,4.75
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,GB,2006,5.349999905
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,GB,2007,5.260000229
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,GB,2008,5.6199998859999996
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,GB,2009,7.5399999619999996
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,GB,2010,7.7899999619999996
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,GB,2011,8.039999962
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,GB,2012,7.8800001140000004
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,GB,2013,7.519999981
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,GR,2004,10.31000042
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,GR,2005,9.989999771
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,GR,2006,9.010000229
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,GR,2007,8.399999619
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,GR,2008,7.760000229
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,GR,2009,9.619999886
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,GR,2010,12.71000004
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,GR,2011,17.86000061
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,GR,2012,24.44000053
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,GR,2013,27.46999931
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,HU,2004,5.829999924
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,HU,2005,7.190000057
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,HU,2006,7.489999771
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,HU,2007,7.409999847
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,HU,2008,7.820000172
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,HU,2009,10.02999973
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,HU,2010,11.17000008
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,HU,2011,11.02999973
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,HU,2012,11
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,HU,2013,10.18000031
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,IE,2004,4.489999771
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,IE,2005,4.340000153
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,IE,2006,4.409999847
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,IE,2007,4.980000019
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,IE,2008,6.769999981
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,IE,2009,12.60999966
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,IE,2010,14.52999973
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,IE,2011,15.350000380000001
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,IE,2012,15.44999981
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,IE,2013,13.72999954
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,IT,2004,7.8699998859999996
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,IT,2005,7.730000019
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,IT,2006,6.78000021
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,IT,2007,6.079999924
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,IT,2008,6.71999979
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,IT,2009,7.75
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,IT,2010,8.359999657
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,IT,2011,8.359999657
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,IT,2012,10.649999619999999
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,IT,2013,12.149999619999999
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,LT,2004,10.68000031
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,LT,2005,8.319999695
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,LT,2006,5.78000021
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,LT,2007,4.25
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,LT,2008,5.829999924
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,LT,2009,13.78999996
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,LT,2010,17.80999947
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,LT,2011,15.39000034
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,LT,2012,13.35999966
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,LT,2013,11.77000046
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,LU,2004,5.110000134
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,LU,2005,4.489999771
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,LU,2006,4.730000019
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,LU,2007,4.070000172
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,LU,2008,5.059999943
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,LU,2009,5.1199998859999996
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,LU,2010,4.360000134
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,LU,2011,4.900000095
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,LU,2012,5.139999866
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,LU,2013,5.849999905
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,LV,2004,11.71000004
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,LV,2005,10.02999973
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,LV,2006,7.03000021
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,LV,2007,6.050000191
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,LV,2008,7.739999771
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,LV,2009,17.51000023
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,LV,2010,19.47999954
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,LV,2011,16.20999908
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,LV,2012,15.05000019
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,LV,2013,11.86999989
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,MT,2004,7.320000172
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,MT,2005,6.920000076
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,MT,2006,6.800000191
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,MT,2007,6.46999979
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,MT,2008,5.980000019
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,MT,2009,6.889999866
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,MT,2010,6.849999905
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,MT,2011,6.3800001140000004
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,MT,2012,6.199999809
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,MT,2013,6.110000134
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,NL,2004,4.650000095
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,NL,2005,5.8699998859999996
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,NL,2006,5
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,NL,2007,4.150000095
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,NL,2008,3.6500000950000002
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,NL,2009,4.349999905
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,NL,2010,4.989999771
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,NL,2011,4.980000019
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,NL,2012,5.820000172
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,NL,2013,7.239999771
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,PL,2004,19.06999969
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,PL,2005,17.75
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,PL,2006,13.84000015
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,PL,2007,9.600000381
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,PL,2008,7.1199998859999996
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,PL,2009,8.1700000760000009
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,PL,2010,9.640000343
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,PL,2011,9.630000114
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,PL,2012,10.09000015
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,PL,2013,10.32999992
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,PT,2004,6.320000172
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,PT,2005,7.579999924
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,PT,2006,7.650000095
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,PT,2007,7.96999979
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,PT,2008,7.550000191
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,PT,2009,9.430000305
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,PT,2010,10.77000046
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,PT,2011,12.68000031
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,PT,2012,15.52999973
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,PT,2013,16.19000053
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,RO,2004,7.71999979
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,RO,2005,7.170000076
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,RO,2006,7.269999981
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,RO,2007,6.409999847
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,RO,2008,5.7899999619999996
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,RO,2009,6.860000134
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,RO,2010,6.9600000380000004
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,RO,2011,7.179999828
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,RO,2012,6.7899999619999996
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,RO,2013,7.099999905
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,SE,2004,6.690000057
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,SE,2005,7.489999771
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,SE,2006,7.070000172
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,SE,2007,6.159999847
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,SE,2008,6.230000019
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,SE,2009,8.350000381
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,SE,2010,8.609999657
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,SE,2011,7.800000191
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,SE,2012,7.980000019
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,SE,2013,8.050000191
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,SI,2004,6.010000229
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,SI,2005,6.510000229
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,SI,2006,5.949999809
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,SI,2007,4.820000172
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,SI,2008,4.3699998859999996
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,SI,2009,5.860000134
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,SI,2010,7.239999771
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,SI,2011,8.1700000760000009
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,SI,2012,8.840000153
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,SI,2013,10.100000380000001
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,SK,2004,18.60000038
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,SK,2005,16.26000023
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,SK,2006,13.36999989
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,SK,2007,11.14000034
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,SK,2008,9.510000229
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,SK,2009,12.02999973
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,SK,2010,14.38000011
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,SK,2011,13.61999989
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,SK,2012,13.96000004
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,SK,2013,14.22000027
