outcome,predictor,copredictor,estimator,sample,reg_weight,construction,variants,fitted,median_rca,min_rca,max_rca,share_claim,share_sig,share_both
mpos,unemp,none,fe_twoway,all,pop,share,248,248,-0.3693574900090808,-0.6603309473201394,-0.16316118769786914,1,0.9758064516129032,0.9758064516129032
mpos,unemp,none,fe_twoway,no_GR_ES,n_cell,count,240,240,-0.025104287438729833,-0.2785663592108939,0.03714153208921544,0.7833333333333333,0.1,0.1
mpos,unemp,none,fe_twoway,no_GR_ES,n_cell,rate,244,244,-0.025104287438729833,-0.2785663592108939,0.03714153208921544,0.7868852459016393,0.09836065573770492,0.09836065573770492
mpos,unemp,none,fe_twoway,no_GR_ES,n_cell,share,248,248,-0.1432948266559207,-0.3624900781615853,-0.03164504679311596,1,0.5,0.5
mpos,unemp,none,fe_twoway,no_GR_ES,n_eff,count,240,240,-0.020999338567159964,-0.286563485136388,0.03714153208921544,0.7666666666666667,0.1,0.1
mpos,unemp,none,fe_twoway,no_GR_ES,n_eff,rate,244,244,-0.020999338567159964,-0.286563485136388,0.03714153208921544,0.7704918032786885,0.09836065573770492,0.09836065573770492
mpos,unemp,none,fe_twoway,no_GR_ES,n_eff,share,248,248,-0.14213285345369456,-0.3753657945381907,-0.03164504679311596,1,0.5,0.5
mpos,unemp,none,fe_twoway,no_GR_ES,none,count,240,240,-0.06811931875909105,-0.37611816750740606,-0.01755545336160028,1,0.11666666666666667,0.11666666666666667
mpos,unemp,none,fe_twoway,no_GR_ES,none,rate,244,244,-0.06838355519180017,-0.37611816750740606,-0.01755545336160028,1,0.11475409836065574,0.11475409836065574
mpos,unemp,none,fe_twoway,no_GR_ES,none,share,248,248,-0.18674989135630768,-0.44287990435651214,-0.06398698927215721,1,0.7620967741935484,0.7620967741935484
mpos,unemp,none,fe_twoway,no_GR_ES,pop,count,240,240,0.025089751629381044,-0.5029983800973867,0.09819218173960909,0.2833333333333333,0.2,0.2
mpos,unemp,none,fe_twoway,no_GR_ES,pop,rate,244,244,0.024298841828661925,-0.5029983800973867,0.09819218173960909,0.29508196721311475,0.19672131147540983,0.19672131147540983
mpos,unemp,none,fe_twoway,no_GR_ES,pop,share,248,248,-0.25818136248587664,-0.4372169817861201,-0.06474722001407486,1,0.8588709677419355,0.8588709677419355
mpos,unemp,none,fe_twoway,no_bailout,n_cell,count,240,240,0.004586863052769339,-0.08522288669239973,0.0979621129818707,0.49166666666666664,0,0
mpos,unemp,none,fe_twoway,no_bailout,n_cell,rate,244,244,0.004586863052769339,-0.08522288669239973,0.0979621129818707,0.4918032786885246,0,0
mpos,unemp,none,fe_twoway,no_bailout,n_cell,share,248,248,0.0022991916704571203,-0.11136212931291108,0.10883605266229786,0.49193548387096775,0,0
mpos,unemp,none,fe_twoway,no_bailout,n_eff,count,240,240,0.0062087073950271646,-0.0838606400121993,0.0979621129818707,0.49166666666666664,0,0
mpos,unemp,none,fe_twoway,no_bailout,n_eff,rate,244,244,0.0062087073950271646,-0.0838606400121993,0.0979621129818707,0.4918032786885246,0,0
mpos,unemp,none,fe_twoway,no_bailout,n_eff,share,248,248,0.0022991916704571203,-0.11539233775483054,0.10883605266229786,0.49193548387096775,0,0
mpos,unemp,none,fe_twoway,no_bailout,none,count,240,240,-0.012148196177118415,-0.08660045795814177,0.0661885196788361,0.6166666666666667,0,0
mpos,unemp,none,fe_twoway,no_bailout,none,rate,244,244,-0.012148196177118415,-0.08660045795814177,0.0661885196788361,0.6147540983606558,0,0
mpos,unemp,none,fe_twoway,no_bailout,none,share,248,248,-0.014483360321141316,-0.14151075568314697,0.09232509455516746,0.5967741935483871,0,0
mpos,unemp,none,fe_twoway,no_bailout,pop,count,240,240,0.044219594126153686,-0.4924108183720476,0.13756150665956035,0.26666666666666666,0.18333333333333332,0.18333333333333332
mpos,unemp,none,fe_twoway,no_bailout,pop,rate,244,244,0.04344328623806373,-0.4924108183720476,0.13756150665956035,0.2786885245901639,0.18032786885245902,0.18032786885245902
mpos,unemp,none,fe_twoway,no_bailout,pop,share,248,248,-0.2076926398436269,-0.43102131323597415,-0.03475175804954092,1,0.6733870967741935,0.6733870967741935
mpos,unemp,none,fe_twoway,y2004_2008,n_cell,count,240,192,0.02424015248279128,-0.04992286007791093,0.1043419244174121,0.21875,0,0
mpos,unemp,none,fe_twoway,y2004_2008,n_cell,rate,244,196,0.02424015248279128,-0.04992286007791093,0.1043419244174121,0.21428571428571427,0,0
mpos,unemp,none,fe_twoway,y2004_2008,n_cell,share,248,200,-0.3341680994509421,-0.4568118416489927,-0.23571839257905464,1,1,1
mpos,unemp,none,fe_twoway,y2004_2008,n_eff,count,240,192,0.02658314558133583,-0.04992286007791093,0.11303565812475556,0.20833333333333334,0,0
mpos,unemp,none,fe_twoway,y2004_2008,n_eff,rate,244,196,0.026843355317752816,-0.04992286007791093,0.11303565812475556,0.20408163265306123,0,0
mpos,unemp,none,fe_twoway,y2004_2008,n_eff,share,248,200,-0.33541748734942356,-0.45805010993558487,-0.23571839257905464,1,1,1
mpos,unemp,none,fe_twoway,y2004_2008,none,count,240,192,-0.032637490390772794,-0.1056025396654592,0.02063855169501876,0.8854166666666666,0,0
mpos,unemp,none,fe_twoway,y2004_2008,none,rate,244,196,-0.031875535014347325,-0.1056025396654592,0.02063855169501876,0.8877551020408163,0,0
mpos,unemp,none,fe_twoway,y2004_2008,none,share,248,200,-0.3267372344681124,-0.4495263816946813,-0.2639450011037811,1,1,1
mpos,unemp,none,fe_twoway,y2004_2008,pop,count,240,192,0.10371184276870973,0.04562478640355427,0.18093173235176227,0,0,0
mpos,unemp,none,fe_twoway,y2004_2008,pop,rate,244,196,0.10347202289112264,0.04562478640355427,0.18093173235176227,0,0,0
mpos,unemp,none,fe_twoway,y2004_2008,pop,share,248,200,-0.4808502421142644,-0.6982176811455765,-0.2722481600676449,1,1,1
mpos,unemp,none,fe_twoway,y2009_2013,n_cell,count,240,240,-0.29620803048954514,-0.36929441469902746,-0.20439506728908244,1,1,1
mpos,unemp,none,fe_twoway,y2009_2013,n_cell,rate,244,244,-0.29620803048954514,-0.3911613290860664,-0.20439506728908244,1,1,1
mpos,unemp,none,fe_twoway,y2009_2013,n_cell,share,248,248,-0.3492011645105632,-0.4864271899575487,-0.2386758322270592,1,1,1
mpos,unemp,none,fe_twoway,y2009_2013,n_eff,count,240,240,-0.29633625807062536,-0.37557981593851697,-0.20439506728908244,1,1,1
mpos,unemp,none,fe_twoway,y2009_2013,n_eff,rate,244,244,-0.29633625807062536,-0.39618737946717053,-0.20439506728908244,1,1,1
mpos,unemp,none,fe_twoway,y2009_2013,n_eff,share,248,248,-0.35031521332535753,-0.4932285130369515,-0.2386758322270592,1,1,1
mpos,unemp,none,fe_twoway,y2009_2013,none,count,240,240,-0.31933462624469944,-0.4490245958497453,-0.19892968043062992,1,1,1
mpos,unemp,none,fe_twoway,y2009_2013,none,rate,244,244,-0.31933462624469944,-0.4833664940287545,-0.19892968043062992,1,1,1
mpos,unemp,none,fe_twoway,y2009_2013,none,share,248,248,-0.3890168805294555,-0.5448540067617375,-0.2710060435055292,1,1,1
mpos,unemp,none,fe_twoway,y2009_2013,pop,count,240,240,-0.45832202440742686,-0.5796022471830249,-0.2822320701574538,1,1,1
mpos,unemp,none,fe_twoway,y2009_2013,pop,rate,244,244,-0.45832202440742686,-0.6296063053110103,-0.2822320701574538,1,1,1
mpos,unemp,none,fe_twoway,y2009_2013,pop,share,248,248,-0.28535358982808545,-0.6283304352115132,-0.16443471048782837,1,0.8991935483870968,0.8991935483870968
mpos,unemp,none,pooled_cl,all,n_cell,count,240,240,-0.334316411911564,-0.5802343304221014,-0.16725937363152135,1,1,1
mpos,unemp,none,pooled_cl,all,n_cell,rate,244,244,-0.334316411911564,-0.5802343304221014,-0.16725937363152135,1,1,1
mpos,unemp,none,pooled_cl,all,n_cell,share,248,248,0.048900181467795664,-0.03948660215604681,0.38160239074925223,0.10483870967741936,0.16532258064516128,0
mpos,unemp,none,pooled_cl,all,n_eff,count,240,240,-0.3419384547338973,-0.5834567363602727,-0.168368864637834,1,1,1
mpos,unemp,none,pooled_cl,all,n_eff,rate,244,244,-0.3419384547338973,-0.5834567363602727,-0.168368864637834,1,1,1
mpos,unemp,none,pooled_cl,all,n_eff,share,248,248,0.04534466948750843,-0.04859718342668578,0.38160239074925223,0.11290322580645161,0.15725806451612903,0
mpos,unemp,none,pooled_cl,all,none,count,240,240,-0.39511201792877804,-0.6077363250476734,-0.22304693273094903,1,1,1
mpos,unemp,none,pooled_cl,all,none,rate,244,244,-0.39511201792877804,-0.6077363250476734,-0.22304693273094903,1,1,1
mpos,unemp,none,pooled_cl,all,none,share,248,248,-8.90686529564396e-4,-0.11202024368824404,0.24145188601437803,0.5,0.020161290322580645,0
mpos,unemp,none,pooled_cl,all,pop,count,240,240,-0.12505443565641608,-0.5852828438028517,-0.02009323119083173,1,0.5125,0.5125
mpos,unemp,none,pooled_cl,all,pop,rate,244,244,-0.12505443565641608,-0.5852828438028517,-0.02009323119083173,1,0.5122950819672131,0.5122950819672131
mpos,unemp,none,pooled_cl,all,pop,share,248,248,0.07173816163558473,-0.08008027662528512,0.37330232262406227,0.04838709677419355,0.24193548387096775,0
mpos,unemp,none,pooled_cl,no_GR_ES,n_cell,count,240,240,-0.29410112335260197,-0.5417753458949388,-0.13826567061581005,1,1,1
mpos,unemp,none,pooled_cl,no_GR_ES,n_cell,rate,244,244,-0.29410112335260197,-0.5417753458949388,-0.13826567061581005,1,1,1
mpos,unemp,none,pooled_cl,no_GR_ES,n_cell,share,248,248,0.10878916675810411,0.01872132000344598,0.4842937322571302,0,0.3870967741935484,0
mpos,unemp,none,pooled_cl,no_GR_ES,n_eff,count,240,240,-0.30274491901362677,-0.5442745789777641,-0.14165382767720136,1,1,1
mpos,unemp,none,pooled_cl,no_GR_ES,n_eff,rate,244,244,-0.30274491901362677,-0.5442745789777641,-0.14165382767720136,1,1,1
mpos,unemp,none,pooled_cl,no_GR_ES,n_eff,share,248,248,0.10793356676678753,0.01872132000344598,0.4804086114214337,0,0.3709677419354839,0
mpos,unemp,none,pooled_cl,no_GR_ES,none,count,240,240,-0.3612474752707108,-0.5821405846305677,-0.18379526558638143,1,1,1
mpos,unemp,none,pooled_cl,no_GR_ES,none,rate,244,244,-0.3612474752707108,-0.5821405846305677,-0.18379526558638143,1,1,1
mpos,unemp,none,pooled_cl,no_GR_ES,none,share,248,248,0.05349001816059844,-0.04186857143814407,0.330937845237364,0.08064516129032258,0.10483870967741936,0
mpos,unemp,none,pooled_cl,no_GR_ES,pop,count,240,240,0.00554448588368288,-0.5046190985938717,0.09432850550382556,0.425,0.2,0.2
mpos,unemp,none,pooled_cl,no_GR_ES,pop,rate,244,244,0.00496548307329165,-0.5046190985938717,0.09432850550382556,0.4344262295081967,0.19672131147540983,0.19672131147540983
mpos,unemp,none,pooled_cl,no_GR_ES,pop,share,248,248,0.14444277510497808,0.02820254433319261,0.5481228913958792,0,0.5645161290322581,0
mpos,unemp,none,pooled_cl,no_bailout,n_cell,count,240,240,-0.11014071087863564,-0.36258686444343624,-0.04372658132525598,1,0.3375,0.3375
mpos,unemp,none,pooled_cl,no_bailout,n_cell,rate,244,244,-0.11014071087863564,-0.36258686444343624,-0.04372658132525598,1,0.3360655737704918,0.3360655737704918
mpos,unemp,none,pooled_cl,no_bailout,n_cell,share,248,248,0.26298496179219716,0.10906064880039588,0.5997157200315493,0,0.9193548387096774,0
mpos,unemp,none,pooled_cl,no_bailout,n_eff,count,240,240,-0.12068658480453587,-0.36258686444343624,-0.04856475161695989,1,0.36666666666666664,0.36666666666666664
mpos,unemp,none,pooled_cl,no_bailout,n_eff,rate,244,244,-0.12068658480453587,-0.36258686444343624,-0.04856475161695989,1,0.36475409836065575,0.36475409836065575
mpos,unemp,none,pooled_cl,no_bailout,n_eff,share,248,248,0.2681660699947144,0.10906064880039588,0.6089727833972395,0,0.9354838709677419,0
mpos,unemp,none,pooled_cl,no_bailout,none,count,240,240,-0.1806082705643297,-0.4127509166140783,-0.08843133608517877,1,0.6166666666666667,0.6166666666666667
mpos,unemp,none,pooled_cl,no_bailout,none,rate,244,244,-0.1806082705643297,-0.4127509166140783,-0.08843133608517877,1,0.6188524590163934,0.6188524590163934
mpos,unemp,none,pooled_cl,no_bailout,none,share,248,248,0.19802810875468574,0.07562221703198502,0.46713891703851457,0,0.7540322580645161,0
mpos,unemp,none,pooled_cl,no_bailout,pop,count,240,240,0.07845955042937308,-0.4205436140711575,0.24338510638320568,0.2,0.37083333333333335,0.17083333333333334
mpos,unemp,none,pooled_cl,no_bailout,pop,rate,244,244,0.07845955042937308,-0.4205436140711575,0.24338510638320568,0.19672131147540983,0.36475409836065575,0.1680327868852459
mpos,unemp,none,pooled_cl,no_bailout,pop,share,248,248,0.26454646793194847,0.07556470327669952,0.6556989749657114,0,0.8387096774193549,0
mpos,unemp,none,pooled_cl,y2004_2008,n_cell,count,240,192,0.009616391152947816,-0.03502565144404548,0.05871108567765316,0.3020833333333333,0,0
mpos,unemp,none,pooled_cl,y2004_2008,n_cell,rate,244,196,0.009616391152947816,-0.03502565144404548,0.05871108567765316,0.30612244897959184,0,0
mpos,unemp,none,pooled_cl,y2004_2008,n_cell,share,248,200,0.10355215823128114,0.03280106311431612,0.18623145860602927,0,0.095,0
mpos,unemp,none,pooled_cl,y2004_2008,n_eff,count,240,192,0.0057629229826086405,-0.03502565144404548,0.04909242417625099,0.4479166666666667,0,0
mpos,unemp,none,pooled_cl,y2004_2008,n_eff,rate,244,196,0.0057629229826086405,-0.03502565144404548,0.04909242417625099,0.4489795918367347,0,0
mpos,unemp,none,pooled_cl,y2004_2008,n_eff,share,248,200,0.10429784908491037,0.03280106311431612,0.1930439432387668,0,0.105,0
mpos,unemp,none,pooled_cl,y2004_2008,none,count,240,192,-0.06637638077779819,-0.14449833278388116,-0.02066130390435112,1,0,0
mpos,unemp,none,pooled_cl,y2004_2008,none,rate,244,196,-0.06637638077779819,-0.14449833278388116,-0.02066130390435112,1,0,0
mpos,unemp,none,pooled_cl,y2004_2008,none,share,248,200,0.11462750788709189,0.03296518234111434,0.1990800514340723,0,0.095,0
mpos,unemp,none,pooled_cl,y2004_2008,pop,count,240,192,0.20714501792783824,0.11214435063608068,0.344645375929208,0,0.5,0
mpos,unemp,none,pooled_cl,y2004_2008,pop,rate,244,196,0.20714501792783824,0.11214435063608068,0.344645375929208,0,0.5,0
mpos,unemp,none,pooled_cl,y2004_2008,pop,share,248,200,0.11466554358185657,0.03187637321747828,0.334568869049176,0,0.42,0
mpos,unemp,none,pooled_cl,y2009_2013,n_cell,count,240,240,-0.4199368323572654,-0.5864546363932513,-0.2678055536660826,1,1,1
mpos,unemp,none,pooled_cl,y2009_2013,n_cell,rate,244,244,-0.4199368323572654,-0.5864546363932513,-0.2678055536660826,1,1,1
mpos,unemp,none,pooled_cl,y2009_2013,n_cell,share,248,248,0.1257049481664535,0.00740515233526236,0.38157963645549114,0,0.2782258064516129,0
mpos,unemp,none,pooled_cl,y2009_2013,n_eff,count,240,240,-0.4189855517689391,-0.587251407458932,-0.2678055536660826,1,1,1
mpos,unemp,none,pooled_cl,y2009_2013,n_eff,rate,244,244,-0.4189855517689391,-0.587251407458932,-0.2678055536660826,1,1,1
mpos,unemp,none,pooled_cl,y2009_2013,n_eff,share,248,248,0.12119652025280231,0.00120346387352436,0.38157963645549114,0,0.2540322580645161,0
mpos,unemp,none,pooled_cl,y2009_2013,none,count,240,240,-0.4639572245954318,-0.6133700092643476,-0.30089685117043286,1,1,1
mpos,unemp,none,pooled_cl,y2009_2013,none,rate,244,244,-0.4639572245954318,-0.6133700092643476,-0.30089685117043286,1,1,1
mpos,unemp,none,pooled_cl,y2009_2013,none,share,248,248,0.03916048540849808,-0.08394537124361699,0.23466533586297805,0.2661290322580645,0.06451612903225806,0
mpos,unemp,none,pooled_cl,y2009_2013,pop,count,240,240,-0.34090541613225345,-0.706809598659329,-0.14353973913817533,1,0.975,0.975
mpos,unemp,none,pooled_cl,y2009_2013,pop,rate,244,244,-0.34090541613225345,-0.706809598659329,-0.14353973913817533,1,0.9754098360655737,0.9754098360655737
mpos,unemp,none,pooled_cl,y2009_2013,pop,share,248,248,0.11677814049799837,-0.05545324802906452,0.3841853103411435,0.056451612903225805,0.2701612903225806,0
mpos,unemp,none,re,all,none,count,240,240,-0.35987440013344674,-0.5383879489382065,-0.24335471915148488,1,1,1
mpos,unemp,none,re,all,none,rate,244,242,-0.361952382296592,-0.5383879489382065,-0.24335471915148488,1,1,1
mpos,unemp,none,re,all,none,share,248,246,-0.36201175823475423,-0.5416690946289361,-0.2315711626218011,1,1,1
mpos,unemp,none,re,no_GR_ES,none,count,240,240,-0.2886292995041019,-0.4819923235203912,-0.1614737211387243,1,1,1
mpos,unemp,none,re,no_GR_ES,none,rate,244,242,-0.289556147299466,-0.4819923235203912,-0.1614737211387243,1,1,1
mpos,unemp,none,re,no_GR_ES,none,share,248,246,-0.273182368508838,-0.48799218000298994,-0.15471558917199052,1,0.959349593495935,0.959349593495935
mpos,unemp,none,re,no_bailout,none,count,240,240,-0.14193135892346187,-0.29288905037331164,-0.06492083600677803,1,0.44583333333333336,0.44583333333333336
mpos,unemp,none,re,no_bailout,none,rate,244,242,-0.14193135892346187,-0.29288905037331164,-0.06492083600677803,1,0.4462809917355372,0.4462809917355372
mpos,unemp,none,re,no_bailout,none,share,248,246,-0.19132186780798088,-0.34330301441653666,-0.01985165066312844,1,0.7073170731707317,0.7073170731707317
mpos,unemp,none,re,y2004_2008,none,count,240,192,0.19604548353384543,0.1355165433137283,0.25010953403998376,0,0.7916666666666666,0
mpos,unemp,none,re,y2004_2008,none,rate,244,194,0.1960557684784187,0.1355165433137283,0.25010953403998376,0,0.7938144329896907,0
mpos,unemp,none,re,y2004_2008,none,share,248,198,-0.2935352890193528,-0.4328214001176987,-0.20660586693859964,1,1,1
mpos,unemp,none,re,y2009_2013,none,count,240,240,-0.4318104318791369,-0.5530096022475007,-0.30730168517427037,1,1,1
mpos,unemp,none,re,y2009_2013,none,rate,244,242,-0.46879091923125693,-0.5530096022475007,-0.30730168517427037,1,1,1
mpos,unemp,none,re,y2009_2013,none,share,248,246,-0.3730244359981301,-0.51441085528207,-0.22847359949808924,1,1,1
mpos,unemp,other,fe_country,all,n_cell,count,240,240,-0.2166613024769311,-0.4146105838804117,-0.12442920871868672,1,0.9916666666666667,0.9916666666666667
mpos,unemp,other,fe_country,all,n_cell,rate,244,244,-0.2166613024769311,-0.4146105838804117,-0.12442920871868672,1,0.9918032786885246,0.9918032786885246
mpos,unemp,other,fe_country,all,n_cell,share,248,248,-0.38414800885764966,-0.5293541754452368,-0.2554343142277796,1,1,1
mpos,unemp,other,fe_country,all,n_eff,count,240,240,-0.2213791698646713,-0.4247397448310326,-0.12766053440190095,1,1,1
mpos,unemp,other,fe_country,all,n_eff,rate,244,244,-0.2213791698646713,-0.4247397448310326,-0.12766053440190095,1,1,1
mpos,unemp,other,fe_country,all,n_eff,share,248,248,-0.38447979274974253,-0.5397623457267992,-0.2610948422642472,1,1,1
mpos,unemp,other,fe_country,all,none,count,240,240,-0.25642934191741373,-0.5315722913467602,-0.15563188210818463,1,1,1
mpos,unemp,other,fe_country,all,none,rate,244,244,-0.25642934191741373,-0.5315722913467602,-0.15563188210818463,1,1,1
mpos,unemp,other,fe_country,all,none,share,248,248,-0.43454346759638135,-0.6073121831662222,-0.296335326431849,1,1,1
mpos,unemp,other,fe_country,all,pop,count,240,240,-0.05985586736837509,-0.5342854925834337,-0.00700646999601673,1,0.225,0.225
mpos,unemp,other,fe_country,all,pop,rate,244,244,-0.05902902746798325,-0.5342854925834337,-0.00700646999601673,1,0.22131147540983606,0.22131147540983606
mpos,unemp,other,fe_country,all,pop,share,248,248,-0.31136194144751533,-0.689169521372026,-0.11589797543551011,1,0.9637096774193549,0.9637096774193549
mpos,unemp,other,fe_country,no_GR_ES,n_cell,count,240,240,-0.12832135904200714,-0.3148769551330544,-0.06350154385018829,1,0.38333333333333336,0.38333333333333336
mpos,unemp,other,fe_country,no_GR_ES,n_cell,rate,244,244,-0.12832135904200714,-0.3148769551330544,-0.06350154385018829,1,0.38524590163934425,0.38524590163934425
mpos,unemp,other,fe_country,no_GR_ES,n_cell,share,248,248,-0.29124197872039725,-0.4686610677782601,-0.1592013297249008,1,0.9798387096774194,0.9798387096774194
mpos,unemp,other,fe_country,no_GR_ES,n_eff,count,240,240,-0.13306510862671975,-0.32342581753129795,-0.06492050732348016,1,0.42083333333333334,0.42083333333333334
mpos,unemp,other,fe_country,no_GR_ES,n_eff,rate,244,244,-0.13306510862671975,-0.32342581753129795,-0.06492050732348016,1,0.42213114754098363,0.42213114754098363
mpos,unemp,other,fe_country,no_GR_ES,n_eff,share,248,248,-0.2946920598454589,-0.4686610677782601,-0.1592013297249008,1,0.9798387096774194,0.9798387096774194
mpos,unemp,other,fe_country,no_GR_ES,none,count,240,240,-0.18191492330239212,-0.4566163194899514,-0.09160439302963937,1,0.7916666666666666,0.7916666666666666
mpos,unemp,other,fe_country,no_GR_ES,none,rate,244,244,-0.18191492330239212,-0.4566163194899514,-0.09160439302963937,1,0.7909836065573771,0.7909836065573771
mpos,unemp,other,fe_country,no_GR_ES,none,share,248,248,-0.3333534368977411,-0.5083962597959242,-0.18499515516843693,1,1,1
mpos,unemp,other,fe_country,no_GR_ES,pop,count,240,240,0.028298231044238335,-0.43129484249125905,0.12360838567710872,0.21666666666666667,0.15,0.15
mpos,unemp,other,fe_country,no_GR_ES,pop,rate,244,244,0.028521170838421712,-0.43129484249125905,0.12360838567710872,0.21311475409836064,0.14754098360655737,0.14754098360655737
mpos,unemp,other,fe_country,no_GR_ES,pop,share,248,248,-0.2220624202916926,-0.550535744933255,-0.06011006069676766,1,0.5564516129032258,0.5564516129032258
mpos,unemp,other,fe_country,no_bailout,n_cell,count,240,240,-0.04485960574102499,-0.17581601295302884,0.00818516607040628,0.9,0,0
mpos,unemp,other,fe_country,no_bailout,n_cell,rate,244,244,-0.044249713537334326,-0.17581601295302884,0.00818516607040628,0.9016393442622951,0,0
mpos,unemp,other,fe_country,no_bailout,n_cell,share,248,248,-0.21033856900541778,-0.3818074701235544,-0.05982773252798683,1,0.7540322580645161,0.7540322580645161
mpos,unemp,other,fe_country,no_bailout,n_eff,count,240,240,-0.04863282028042028,-0.1791558870636546,0.00491100906310214,0.9666666666666667,0,0
mpos,unemp,other,fe_country,no_bailout,n_eff,rate,244,244,-0.0481361510886964,-0.1791558870636546,0.00491100906310214,0.9672131147540983,0,0
mpos,unemp,other,fe_country,no_bailout,n_eff,share,248,248,-0.21314051672556628,-0.3818074701235544,-0.05982773252798683,1,0.7782258064516129,0.7782258064516129
mpos,unemp,other,fe_country,no_bailout,none,count,240,240,-0.08581398059962596,-0.2424088121908909,-0.01490977259331857,1,0.075,0.075
mpos,unemp,other,fe_country,no_bailout,none,rate,244,244,-0.08264273963811408,-0.2424088121908909,-0.01490977259331857,1,0.07377049180327869,0.07377049180327869
mpos,unemp,other,fe_country,no_bailout,none,share,248,248,-0.24150257757740806,-0.39300051211762954,-0.10016312622513764,1,0.8346774193548387,0.8346774193548387
mpos,unemp,other,fe_country,no_bailout,pop,count,240,240,0.05155240210177478,-0.4084195898388374,0.19690105829721408,0.2,0.2916666666666667,0.15
mpos,unemp,other,fe_country,no_bailout,pop,rate,244,244,0.052319031801549974,-0.4084195898388374,0.19690105829721408,0.19672131147540983,0.29098360655737704,0.14754098360655737
mpos,unemp,other,fe_country,no_bailout,pop,share,248,248,-0.17956319186560687,-0.5206747257598194,-0.04180318644288223,1,0.5,0.5
mpos,unemp,other,fe_country,y2004_2008,n_cell,count,240,192,0.33538427153128697,0.25928941811486417,0.38327340486025296,0,1,0
mpos,unemp,other,fe_country,y2004_2008,n_cell,rate,244,196,0.33614045598103903,0.25928941811486417,0.4084279133435652,0,1,0
mpos,unemp,other,fe_country,y2004_2008,n_cell,share,248,200,-0.37423250541546954,-0.5303875826072197,-0.27189698905651466,1,1,1
mpos,unemp,other,fe_country,y2004_2008,n_eff,count,240,192,0.3338475976017989,0.2547930948863703,0.3821556572642088,0,1,0
mpos,unemp,other,fe_country,y2004_2008,n_eff,rate,244,196,0.33410464754105923,0.2547930948863703,0.40378618358097174,0,1,0
mpos,unemp,other,fe_country,y2004_2008,n_eff,share,248,200,-0.3736896798826159,-0.5301999321051841,-0.27189698905651466,1,1,1
mpos,unemp,other,fe_country,y2004_2008,none,count,240,192,0.2873945059698585,0.2123536392420942,0.33757462766381857,0,1,0
mpos,unemp,other,fe_country,y2004_2008,none,rate,244,196,0.28747793415228506,0.2123536392420942,0.36134219320924477,0,1,0
mpos,unemp,other,fe_country,y2004_2008,none,share,248,200,-0.3465767754578838,-0.5199221882679651,-0.24406037309331577,1,1,1
mpos,unemp,other,fe_country,y2004_2008,pop,count,240,192,0.42743274275562093,0.26000933599611425,0.5455743589327131,0,1,0
mpos,unemp,other,fe_country,y2004_2008,pop,rate,244,196,0.42743274275562093,0.26000933599611425,0.5686356017208435,0,1,0
mpos,unemp,other,fe_country,y2004_2008,pop,share,248,200,-0.3161442788050789,-0.6510410192576345,-0.13291217720428836,1,0.865,0.865
mpos,unemp,other,fe_country,y2009_2013,n_cell,count,240,240,-0.34972621266475545,-0.47269189187787,-0.23264022278409544,1,1,1
mpos,unemp,other,fe_country,y2009_2013,n_cell,rate,244,244,-0.34972621266475545,-0.48904340102342386,-0.23264022278409544,1,1,1
mpos,unemp,other,fe_country,y2009_2013,n_cell,share,248,248,-0.3858099796665151,-0.5591611462021839,-0.267253657789531,1,1,1
mpos,unemp,other,fe_country,y2009_2013,n_eff,count,240,240,-0.3507541795109357,-0.4872163984721895,-0.23264022278409544,1,1,1
mpos,unemp,other,fe_country,y2009_2013,n_eff,rate,244,244,-0.3507541795109357,-0.5054978338095534,-0.23264022278409544,1,1,1
mpos,unemp,other,fe_country,y2009_2013,n_eff,share,248,248,-0.38998888956780875,-0.5701072402486889,-0.267253657789531,1,1,1
mpos,unemp,other,fe_country,y2009_2013,none,count,240,240,-0.4236425084401608,-0.5773298964914577,-0.28021860560819634,1,1,1
mpos,unemp,other,fe_country,y2009_2013,none,rate,244,244,-0.4236425084401608,-0.6071478031970531,-0.28021860560819634,1,1,1
mpos,unemp,other,fe_country,y2009_2013,none,share,248,248,-0.47956397155688063,-0.6360868793646426,-0.3162389240513557,1,1,1
mpos,unemp,other,fe_country,y2009_2013,pop,count,240,240,-0.481246625033081,-0.6604317848853007,-0.1975504283553347,1,1,1
mpos,unemp,other,fe_country,y2009_2013,pop,rate,244,244,-0.481246625033081,-0.6890497211859429,-0.1975504283553347,1,1,1
mpos,unemp,other,fe_country,y2009_2013,pop,share,248,248,-0.3924787648331159,-0.7133951400637726,-0.16102865764453814,1,0.907258064516129,0.907258064516129
mpos,unemp,other,fe_twoway,all,n_cell,count,240,240,-0.03975621856906772,-0.2764233925475997,0.00148190503273642,0.9833333333333333,0.17916666666666667,0.17916666666666667
mpos,unemp,other,fe_twoway,all,n_cell,rate,244,244,-0.040123352621757924,-0.2764233925475997,0.00148190503273642,0.9836065573770492,0.1762295081967213,0.1762295081967213
mpos,unemp,other,fe_twoway,all,n_cell,share,248,248,-0.2035589379057198,-0.39299123872403874,-0.1163537207912409,1,0.9435483870967742,0.9435483870967742
mpos,unemp,other,fe_twoway,all,n_eff,count,240,240,-0.03617095419735991,-0.2771196689623237,0.00148190503273642,0.9833333333333333,0.17916666666666667,0.17916666666666667
mpos,unemp,other,fe_twoway,all,n_eff,rate,244,244,-0.03685656886295723,-0.2771196689623237,0.00148190503273642,0.9836065573770492,0.1762295081967213,0.1762295081967213
