outcome_build,cell_weight,reg_weight,outcome,pred_form,copredictor,estimator,sample,estimate,se,statistic,df,n,r,positive_outcome,sig,supports_claim,r_ca,p
share,unweighted,none,mcosmo,log,none,fe_twoway,no_GR_ES,-0.024228065923706767,0.010605017587391245,-2.2845851715052827,215,250,-0.15394997960043774,TRUE,TRUE,TRUE,-0.15394997960043774,0.023313017616217794
share,unweighted,none,mcosmo,log,none,fe_country,all,-0.05923727483094144,0.008575814429990445,-6.907480952920694,242,270,-0.4058219045364741,TRUE,TRUE,TRUE,-0.4058219045364741,4.326376718738778e-11
share,unweighted,none,mcosmo,log,none,fe_country,y2004_2008,-0.09001149655023906,0.014714647005118929,-6.117135974714573,107,135,-0.509020692561643,TRUE,TRUE,TRUE,-0.509020692561643,1.5879315832432803e-8
share,unweighted,none,mcosmo,log,none,fe_country,y2009_2013,-0.10270874180847109,0.016405537311073803,-6.260614319479941,107,135,-0.5177859445454156,TRUE,TRUE,TRUE,-0.5177859445454156,8.12644317902855e-9
share,unweighted,none,mcosmo,log,none,fe_country,no_bailout,-0.026840859031639252,0.011785139138109385,-2.27751736463123,170,190,-0.17207217700254243,TRUE,TRUE,TRUE,-0.17207217700254243,0.024001057128125985
share,unweighted,none,mcosmo,log,none,fe_country,no_GR_ES,-0.04822234716549101,0.009169393166355195,-5.259055456628352,224,250,-0.33151460771423874,TRUE,TRUE,TRUE,-0.33151460771423874,3.376690736279515e-7
share,unweighted,none,mcosmo,log,none,re,all,-0.05409790566052017,0.008466747413699734,-6.3894554800331385,268,270,-0.3635863112676453,TRUE,TRUE,TRUE,-0.3635863112676453,7.335673182923958e-10
share,unweighted,none,mcosmo,log,none,re,y2004_2008,-0.06717799168356532,0.014307743671088152,-4.695219122447154,133,135,-0.37707424217999247,TRUE,TRUE,TRUE,-0.37707424217999247,6.5436045577330094e-6
share,unweighted,none,mcosmo,log,none,re,y2009_2013,-0.08323397359457609,0.015350218602002634,-5.422331482870032,133,135,-0.4254914196825623,TRUE,TRUE,TRUE,-0.4254914196825623,2.68324345782565e-7
share,unweighted,none,mcosmo,log,none,re,no_bailout,-0.02019242872091101,0.011640631282868776,-1.7346506585624526,188,190,-0.1255119552650641,TRUE,FALSE,TRUE,-0.1255119552650641,0.08444167663490362
share,unweighted,none,mcosmo,log,none,re,no_GR_ES,-0.04351319062024423,0.009089204750076447,-4.7873484883128254,248,250,-0.29085433867262306,TRUE,TRUE,TRUE,-0.29085433867262306,2.907113465398024e-6
share,unweighted,none,mcosmo,log,none,pooled_cl,all,-0.005150188113773879,0.023658387044842726,-0.21768973954192558,268,270,-0.013296341756978186,TRUE,FALSE,TRUE,-0.013296341756978186,0.8278365081574113
share,unweighted,none,mcosmo,log,none,pooled_cl,y2004_2008,0.021394727299339777,0.028476478191374655,0.7513122639519414,133,135,0.06500922748527962,TRUE,FALSE,FALSE,0.06500922748527962,0.45379210486888444
share,unweighted,none,mcosmo,log,none,pooled_cl,y2009_2013,-0.005930308299288534,0.03278510033604787,-0.18088425042176987,133,135,-0.015682724764976917,TRUE,FALSE,TRUE,-0.015682724764976917,0.8567337811150915
share,unweighted,none,mcosmo,log,none,pooled_cl,no_bailout,0.04783620491487106,0.03006187941416573,1.5912579601503467,188,190,0.11528067479228044,TRUE,FALSE,FALSE,0.11528067479228044,0.11323161626100205
share,unweighted,none,mcosmo,log,none,pooled_cl,no_GR_ES,0.008797136950169815,0.027321401630684247,0.3219870294022502,248,250,0.02044192441749697,TRUE,FALSE,FALSE,0.02044192441749697,0.74773376270987
share,unweighted,none,mcosmo,log,growth,fe_twoway,all,-0.03625978275570407,0.010881806822656024,-3.3321472570355564,232,270,-0.2137119678586513,TRUE,TRUE,TRUE,-0.2137119678586513,0.0010027729447428407
share,unweighted,none,mcosmo,log,growth,fe_twoway,y2004_2008,-0.08147249039201757,0.019006466417289227,-4.2865669295533095,102,135,-0.39069880196231044,TRUE,TRUE,TRUE,-0.39069880196231044,4.124060355125274e-5
share,unweighted,none,mcosmo,log,growth,fe_twoway,y2009_2013,-0.053934880404545096,0.01596764814900427,-3.377759824192295,102,135,-0.3171790578368996,TRUE,TRUE,TRUE,-0.3171790578368996,0.0010356793237084585
share,unweighted,none,mcosmo,log,growth,fe_twoway,no_bailout,0.002643962823365372,0.013495515320863823,0.1959141804150193,160,190,0.01548651848348421,TRUE,FALSE,FALSE,0.01548651848348421,0.8449259357212752
share,unweighted,none,mcosmo,log,growth,fe_twoway,no_GR_ES,-0.028316261291350488,0.011316084593987275,-2.502302015875362,214,250,-0.1686049863551802,TRUE,TRUE,TRUE,-0.1686049863551802,0.013087145079023126
share,unweighted,none,mcosmo,log,growth,fe_country,all,-0.06562156697204613,0.009273837746583777,-7.075988254832179,241,270,-0.4147521743855929,TRUE,TRUE,TRUE,-0.4147521743855929,1.6065993843626575e-11
share,unweighted,none,mcosmo,log,growth,fe_country,y2004_2008,-0.09104360379844728,0.014662123671668605,-6.209441813287214,106,135,-0.516455309526573,TRUE,TRUE,TRUE,-0.516455309526573,1.056580163246298e-8
share,unweighted,none,mcosmo,log,growth,fe_country,y2009_2013,-0.10506059221784597,0.016144683044439778,-6.507442229039535,106,135,-0.534282837283792,TRUE,TRUE,TRUE,-0.534282837283792,2.5966205245355313e-9
share,unweighted,none,mcosmo,log,growth,fe_country,no_bailout,-0.03475854925142213,0.011891185081069656,-2.923051740802227,169,190,-0.21937302285841542,TRUE,TRUE,TRUE,-0.21937302285841542,0.003941142620117651
share,unweighted,none,mcosmo,log,growth,fe_country,no_GR_ES,-0.055443490321200384,0.009732990154159661,-5.696449851796581,223,250,-0.3564115054413303,TRUE,TRUE,TRUE,-0.3564115054413303,3.840908554947709e-8
share,unweighted,none,mcosmo,log,growth,re,all,-0.056722778013711096,0.009212860785570171,-6.156912530639157,267,270,-0.35259721604888067,TRUE,TRUE,TRUE,-0.35259721604888067,2.710708750113949e-9
share,unweighted,none,mcosmo,log,growth,re,y2004_2008,-0.0666710998821644,0.014366773472998395,-4.640645306162115,132,135,-0.37451899231363056,TRUE,TRUE,TRUE,-0.37451899231363056,8.268518106635912e-6
share,unweighted,none,mcosmo,log,growth,re,y2009_2013,-0.08420960537486931,0.01526308741042447,-5.517206519917808,132,135,-0.43288578833312097,TRUE,TRUE,TRUE,-0.43288578833312097,1.75225044180231e-7
share,unweighted,none,mcosmo,log,growth,re,no_bailout,-0.02648949896464586,0.011790083140960307,-2.246760998030441,187,190,-0.16212577136945291,TRUE,TRUE,TRUE,-0.16212577136945291,0.025824469700999303
share,unweighted,none,mcosmo,log,growth,re,no_GR_ES,-0.04726353858382551,0.009731524492396885,-4.8567455819231515,247,250,-0.2952508151979486,TRUE,TRUE,TRUE,-0.2952508151979486,2.1196760037686147e-6
share,unweighted,none,mcosmo,log,growth,pooled_cl,all,0.0021368569934210047,0.023574512461259692,0.09064268017981411,267,270,0.005547156592928605,TRUE,FALSE,FALSE,0.005547156592928605,0.9278444795363905
share,unweighted,none,mcosmo,log,growth,pooled_cl,y2004_2008,0.018075049895683704,0.02710844029826132,0.6667683458292878,132,135,0.057937250154969026,TRUE,FALSE,FALSE,0.057937250154969026,0.506083915222226
share,unweighted,none,mcosmo,log,growth,pooled_cl,y2009_2013,-0.003805573404466984,0.0324854418324456,-0.11714704156081625,132,135,-0.010195811206638813,TRUE,FALSE,TRUE,-0.010195811206638813,0.9069215890273798
share,unweighted,none,mcosmo,log,growth,pooled_cl,no_bailout,0.04807641443265896,0.030098465670095338,1.5973044925152384,187,190,0.11601769584515637,TRUE,FALSE,FALSE,0.11601769584515637,0.1118862705815019
share,unweighted,none,mcosmo,log,growth,pooled_cl,no_GR_ES,0.01353756973908335,0.026799179317515628,0.5051486681248987,247,250,0.032125250076290586,TRUE,FALSE,FALSE,0.032125250076290586,0.6139048451207929
share,unweighted,none,mutil,raw,none,fe_twoway,all,-0.0013738919913991298,4.087463712809651e-4,-3.3612334883695896,233,270,-0.21504969122880702,TRUE,TRUE,TRUE,-0.21504969122880702,9.067210040997482e-4
share,unweighted,none,mutil,raw,none,fe_twoway,y2004_2008,-2.4001758654595563e-4,0.0010295913131768081,-0.23311928089736927,103,135,-0.022963868007215362,TRUE,FALSE,TRUE,-0.022963868007215362,0.816131428297979
share,unweighted,none,mutil,raw,none,fe_twoway,y2009_2013,-0.002397022249118038,5.665686171137657e-4,-4.230771307682086,103,135,-0.3847755176917241,TRUE,TRUE,TRUE,-0.3847755176917241,5.061750250270693e-5
share,unweighted,none,mutil,raw,none,fe_twoway,no_bailout,-0.0016638256270497264,6.632507254813098e-4,-2.5085922459297976,161,190,-0.193950608009549,TRUE,TRUE,TRUE,-0.193950608009549,0.013110928716959128
share,unweighted,none,mutil,raw,none,fe_twoway,no_GR_ES,-0.0018392795588334106,4.908025435950996e-4,-3.7474939419848896,215,250,-0.2476177390510536,TRUE,TRUE,TRUE,-0.2476177390510536,2.2950444917689222e-4
share,unweighted,none,mutil,raw,none,fe_country,all,-0.0031282506025904714,4.385608591330732e-4,-7.132990866476895,242,270,-0.41679944997043916,TRUE,TRUE,TRUE,-0.41679944997043916,1.1320043552933553e-11
share,unweighted,none,mutil,raw,none,fe_country,y2004_2008,0.0020023365222705805,8.764082707211551e-4,2.2847074692973313,107,135,0.21567295343900905,TRUE,TRUE,FALSE,0.21567295343900905,0.024302770437410404
share,unweighted,none,mutil,raw,none,fe_country,y2009_2013,-0.003807667714275234,6.458552453138859e-4,-5.895543532242594,107,135,-0.4951661286757437,TRUE,TRUE,TRUE,-0.4951661286757437,4.408570675532052e-8
share,unweighted,none,mutil,raw,none,fe_country,no_bailout,-0.002808137445501095,7.337032371023693e-4,-3.8273477660959156,170,190,-0.2816598389340119,TRUE,TRUE,TRUE,-0.2816598389340119,1.8178778722948907e-4
share,unweighted,none,mutil,raw,none,fe_country,no_GR_ES,-0.003569067460359128,5.412443498449761e-4,-6.594188856440506,224,250,-0.403193036800715,TRUE,TRUE,TRUE,-0.403193036800715,3.0336798483265746e-10
share,unweighted,none,mutil,raw,none,re,all,-0.00298792069248328,4.3503163902474686e-4,-6.868283647556291,268,270,-0.38687752333062336,TRUE,TRUE,TRUE,-0.38687752333062336,4.5250797728853337e-11
share,unweighted,none,mutil,raw,none,re,y2004_2008,0.0019154439241025278,8.516295408184027e-4,2.249151576237969,133,135,0.19141980165447403,TRUE,TRUE,FALSE,0.19141980165447403,0.02614688482246074
share,unweighted,none,mutil,raw,none,re,y2009_2013,-0.0029644949874031144,6.119890355256417e-4,-4.84403284260949,133,135,-0.3872567146318391,TRUE,TRUE,TRUE,-0.3872567146318391,3.483390556508623e-6
share,unweighted,none,mutil,raw,none,re,no_bailout,-0.002524830998458611,7.252663891352031e-4,-3.481246389301429,188,190,-0.2460880455759941,TRUE,TRUE,TRUE,-0.2460880455759941,6.205019457020518e-4
share,unweighted,none,mutil,raw,none,re,no_GR_ES,-0.0034148557466951064,5.378069475641175e-4,-6.34959396147999,248,250,-0.37394744512416817,TRUE,TRUE,TRUE,-0.37394744512416817,1.0218748989408401e-9
share,unweighted,none,mutil,raw,none,pooled_cl,all,-6.639045379103412e-4,6.732468712992489e-4,-0.9861234655708409,268,270,-0.06012808915200616,TRUE,FALSE,TRUE,-0.06012808915200616,0.32496196854979187
share,unweighted,none,mutil,raw,none,pooled_cl,y2004_2008,7.936061502493985e-4,0.0019550421849351203,0.40592789064330853,133,135,0.0351766281750069,TRUE,FALSE,FALSE,0.0351766281750069,0.6854479159491639
share,unweighted,none,mutil,raw,none,pooled_cl,y2009_2013,3.8393385712014866e-4,8.397181398092055e-4,0.4572175339779884,133,135,0.039614667479532885,TRUE,FALSE,FALSE,0.039614667479532885,0.6482606481655034
share,unweighted,none,mutil,raw,none,pooled_cl,no_bailout,0.0013304371764081835,0.0012341732459214107,1.0779987176070276,188,190,0.07837926785421899,TRUE,FALSE,FALSE,0.07837926785421899,0.28241555672765495
share,unweighted,none,mutil,raw,none,pooled_cl,no_GR_ES,-4.877980968872736e-4,9.797218340689123e-4,-0.4978944838468942,248,250,-0.03160054145484721,TRUE,FALSE,TRUE,-0.03160054145484721,0.6189996232982609
share,unweighted,none,mutil,raw,growth,fe_twoway,all,-6.784470897340227e-4,4.22365983083952e-4,-1.6063014468643193,232,270,-0.10487726914540012,TRUE,FALSE,TRUE,-0.10487726914540012,0.10956788687290747
share,unweighted,none,mutil,raw,growth,fe_twoway,y2004_2008,3.5069986299799706e-4,0.0010537349745223423,0.3328160035278028,102,135,0.03293581640899004,TRUE,FALSE,FALSE,0.03293581640899004,0.7399562503470718
share,unweighted,none,mutil,raw,growth,fe_twoway,y2009_2013,-0.0020307158828719563,6.032421616758178e-4,-3.366336128148918,102,135,-0.3162137729780795,TRUE,TRUE,TRUE,-0.3162137729780795,0.0010750177899905584
share,unweighted,none,mutil,raw,growth,fe_twoway,no_bailout,-8.812627876049671e-4,6.722176421724756e-4,-1.3109783681917342,160,190,-0.1030897420319824,TRUE,FALSE,TRUE,-0.1030897420319824,0.19174351378120955
share,unweighted,none,mutil,raw,growth,fe_twoway,no_GR_ES,-9.80930619406627e-4,5.070733801745046e-4,-1.9344944099985069,214,250,-0.13109801241526864,TRUE,FALSE,TRUE,-0.13109801241526864,0.05437078158736736
share,unweighted,none,mutil,raw,growth,fe_country,all,-0.002393791313051224,4.5774907316222435e-4,-5.229483691827977,241,270,-0.3192346591858815,TRUE,TRUE,TRUE,-0.3192346591858815,3.688358232742402e-7
share,unweighted,none,mutil,raw,growth,fe_country,y2004_2008,0.0021275294616537738,8.489906771718391e-4,2.5059515008350948,106,135,0.2364949438049491,TRUE,TRUE,FALSE,0.2364949438049491,0.013732278036137142
share,unweighted,none,mutil,raw,growth,fe_country,y2009_2013,-0.003923259019337823,6.243772067818595e-4,-6.283475720644786,106,135,-0.5209490011689487,TRUE,TRUE,TRUE,-0.5209490011689487,7.474301785250246e-9
share,unweighted,none,mutil,raw,growth,fe_country,no_bailout,-0.0021543644201795593,7.17729326349081e-4,-3.0016391153170523,169,190,-0.22497614688664985,TRUE,TRUE,TRUE,-0.22497614688664985,0.0030925289981676954
share,unweighted,none,mutil,raw,growth,fe_country,no_GR_ES,-0.0026634212422449585,5.527910758244225e-4,-4.8181335747375815,223,250,-0.30705919105068574,TRUE,TRUE,TRUE,-0.30705919105068574,2.67743780608012e-6
share,unweighted,none,mutil,raw,growth,re,all,-0.0022295191302554407,4.535015351547583e-4,-4.9162328182519,267,270,-0.28811085201055503,TRUE,TRUE,TRUE,-0.28811085201055503,1.5424895674400144e-6
share,unweighted,none,mutil,raw,growth,re,y2004_2008,0.0019801061656923974,8.474295558033402e-4,2.336602673499286,132,135,0.19929534476178737,TRUE,TRUE,FALSE,0.19929534476178737,0.020965430574735818
share,unweighted,none,mutil,raw,growth,re,y2009_2013,-0.0031720633217827547,5.944225407244593e-4,-5.336377920522271,132,135,-0.42125035102519776,TRUE,TRUE,TRUE,-0.42125035102519776,4.008840569458382e-7
share,unweighted,none,mutil,raw,growth,re,no_bailout,-0.0018983119819922067,7.07092362599455e-4,-2.6846732936182756,187,190,-0.19264532598607723,TRUE,TRUE,TRUE,-0.19264532598607723,0.007912298511228478
share,unweighted,none,mutil,raw,growth,re,no_GR_ES,-0.002493636420489119,5.485196094528944e-4,-4.5461208268858915,247,250,-0.2778711026571877,TRUE,TRUE,TRUE,-0.2778711026571877,8.561920215752238e-6
share,unweighted,none,mutil,raw,growth,pooled_cl,all,1.4578196515492928e-4,6.289544868954657e-4,0.2317846015766777,267,270,0.01418356036145568,TRUE,FALSE,FALSE,0.01418356036145568,0.8168828598420967
share,unweighted,none,mutil,raw,growth,pooled_cl,y2004_2008,-2.2503925241672967e-4,0.0015624296509001187,-0.1440316063427778,132,135,-0.012535357218948183,TRUE,FALSE,TRUE,-0.012535357218948183,0.8856951737485041
share,unweighted,none,mutil,raw,growth,pooled_cl,y2009_2013,2.1356335929829842e-4,8.826840838662411e-4,0.2419476721080892,132,135,0.021054173831773475,TRUE,FALSE,FALSE,0.021054173831773475,0.8091961925212441
share,unweighted,none,mutil,raw,growth,pooled_cl,no_bailout,0.0013107055286253712,0.001210892357413199,1.082429433633061,187,190,0.07890826467400391,TRUE,FALSE,FALSE,0.07890826467400391,0.2804555493794108
share,unweighted,none,mutil,raw,growth,pooled_cl,no_GR_ES,1.6197199249950263e-4,9.03188533807207e-4,0.17933353495614338,247,250,0.011409976787212926,TRUE,FALSE,FALSE,0.011409976787212926,0.8578228385602518
share,unweighted,none,mutil,log,none,fe_twoway,all,-0.017224376366231055,0.004483835190972707,-3.8414383296042742,233,270,-0.24405134570851444,TRUE,TRUE,TRUE,-0.24405134570851444,1.5772415715802236e-4
share,unweighted,none,mutil,log,none,fe_twoway,y2004_2008,-0.004226330664756763,0.009334392366383035,-0.4527697678509325,103,135,-0.04456840075026517,TRUE,FALSE,TRUE,-0.04456840075026517,0.6516668058946584
share,unweighted,none,mutil,log,none,fe_twoway,y2009_2013,-0.027516619109807298,0.007355226591575948,-3.7410974043032876,103,135,-0.3458707709016566,TRUE,TRUE,TRUE,-0.3458707709016566,3.0162633455496483e-4
share,unweighted,none,mutil,log,none,fe_twoway,no_bailout,-0.016548160607238807,0.006162948993292286,-2.6851042618151992,161,190,-0.20703106974579782,TRUE,TRUE,TRUE,-0.20703106974579782,0.008010046725168333
share,unweighted,none,mutil,log,none,fe_twoway,no_GR_ES,-0.018668776848521945,0.004643693538064859,-4.02024308785495,215,250,-0.2644196702310026,TRUE,TRUE,TRUE,-0.2644196702310026,8.044913024455126e-5
share,unweighted,none,mutil,log,none,fe_country,all,-0.03475357937380968,0.004517089985077552,-7.6937983278216695,242,270,-0.4433199301381327,TRUE,TRUE,TRUE,-0.4433199301381327,3.606050310141583e-13
share,unweighted,none,mutil,log,none,fe_country,y2004_2008,0.016945983363188297,0.0077063140093245235,2.198973898894324,107,135,0.2079362748402464,TRUE,TRUE,FALSE,0.2079362748402464,0.03003230343819881
share,unweighted,none,mutil,log,none,fe_country,y2009_2013,-0.04691869562982956,0.008215041295667845,-5.711315858457323,107,135,-0.48335221943535456,TRUE,TRUE,TRUE,-0.48335221943535456,1.0167772113039733e-7
share,unweighted,none,mutil,log,none,fe_country,no_bailout,-0.029021656426429628,0.006382578915784092,-4.547010982450869,170,190,-0.32929017573889563,TRUE,TRUE,TRUE,-0.32929017573889563,1.0301095733232067e-5
share,unweighted,none,mutil,log,none,fe_country,no_GR_ES,-0.03498108047948897,0.004841447578376145,-7.225334967113671,224,250,-0.43475226358315266,TRUE,TRUE,TRUE,-0.43475226358315266,7.761826313078561e-12
share,unweighted,none,mutil,log,none,re,all,-0.03313104742139101,0.00447528266313659,-7.403118398374074,268,270,-0.4120441825767411,TRUE,TRUE,TRUE,-0.4120441825767411,1.7252125928265338e-12
share,unweighted,none,mutil,log,none,re,y2004_2008,0.015883311119106267,0.0074527285696448006,2.1312075128832,133,135,0.18172220552418172,TRUE,TRUE,FALSE,0.18172220552418172,0.03491149699331043
share,unweighted,none,mutil,log,none,re,y2009_2013,-0.034175466898161685,0.007615318482691903,-4.4877265443114025,133,135,-0.3626456768542416,TRUE,TRUE,TRUE,-0.3626456768542416,1.5430038989408195e-5
share,unweighted,none,mutil,log,none,re,no_bailout,-0.026626907468280635,0.006303010815709122,-4.224474341995075,188,190,-0.2944430224198327,TRUE,TRUE,TRUE,-0.2944430224198327,3.729601618095506e-5
share,unweighted,none,mutil,log,none,re,no_GR_ES,-0.03359202044992769,0.004806891850209289,-6.988303772314977,248,250,-0.4056142503780366,TRUE,TRUE,TRUE,-0.4056142503780366,2.5564057464512872e-11
share,unweighted,none,mutil,log,none,pooled_cl,all,-0.0075449533617710784,0.007247110774877348,-1.0410981142893834,268,270,-0.06346697730034348,TRUE,FALSE,TRUE,-0.06346697730034348,0.2987682939826108
share,unweighted,none,mutil,log,none,pooled_cl,y2004_2008,0.0039273928777359135,0.017378987179327093,0.2259851415511534,133,135,0.019591635887273466,TRUE,FALSE,FALSE,0.019591635887273466,0.821559891296324
share,unweighted,none,mutil,log,none,pooled_cl,y2009_2013,0.00562222069304541,0.009978691905777581,0.5634226155224002,133,135,0.04879673726013278,TRUE,FALSE,FALSE,0.04879673726013278,0.5740958279269573
share,unweighted,none,mutil,log,none,pooled_cl,no_bailout,0.0066199666168813565,0.012370146043311357,0.535156706614699,188,190,0.039000619437220434,TRUE,FALSE,FALSE,0.039000619437220434,0.5931739362238644
share,unweighted,none,mutil,log,none,pooled_cl,no_GR_ES,-0.007183729995235977,0.009074568604619889,-0.791633223377552,248,250,-0.05020536679448982,TRUE,FALSE,TRUE,-0.05020536679448982,0.42933106532465604
share,unweighted,none,mutil,log,growth,fe_twoway,all,-0.009973567149831882,0.004634010087199247,-2.152254087098851,232,270,-0.13991253410848903,TRUE,TRUE,TRUE,-0.13991253410848903,0.032409531791473135
share,unweighted,none,mutil,log,growth,fe_twoway,y2004_2008,0.001644117941801972,0.009659915985949436,0.17020002494777162,102,135,0.016849921128712208,TRUE,FALSE,FALSE,0.016849921128712208,0.865189965017203
share,unweighted,none,mutil,log,growth,fe_twoway,y2009_2013,-0.022109393224371346,0.007982755117063912,-2.769644427286812,102,135,-0.26447111937398726,TRUE,TRUE,TRUE,-0.26447111937398726,0.006668232769094471
share,unweighted,none,mutil,log,growth,fe_twoway,no_bailout,-0.009861410508781884,0.0062016252527746455,-1.590133248436743,160,190,-0.12472936837545623,TRUE,FALSE,TRUE,-0.12472936837545623,0.1137787312000947
share,unweighted,none,mutil,log,growth,fe_twoway,no_GR_ES,-0.011215997725654209,0.004748472758240873,-2.3620221272595665,214,250,-0.15940003536090805,TRUE,TRUE,TRUE,-0.15940003536090805,0.01907271397054507
share,unweighted,none,mutil,log,growth,fe_country,all,-0.027297590293773884,0.004759633255354508,-5.735229760205695,241,270,-0.3465456606875389,TRUE,TRUE,TRUE,-0.3465456606875389,2.9044390681248582e-8
share,unweighted,none,mutil,log,growth,fe_country,y2004_2008,0.018004484207047852,0.007467306460094888,2.4111082494422047,106,135,0.22801829748670188,TRUE,TRUE,FALSE,0.22801829748670188,0.01762431637309969
share,unweighted,none,mutil,log,growth,fe_country,y2009_2013,-0.04846582028982756,0.007945941904228303,-6.099443070938798,106,135,-0.5096990358078441,TRUE,TRUE,TRUE,-0.5096990358078441,1.7614387995063137e-8
share,unweighted,none,mutil,log,growth,fe_country,no_bailout,-0.023046881770762147,0.006296635350808923,-3.6601900041426627,169,190,-0.2710159157113786,TRUE,TRUE,TRUE,-0.2710159157113786,3.366442143086339e-4
share,unweighted,none,mutil,log,growth,fe_country,no_GR_ES,-0.027047928466557652,0.00496813898589948,-5.444277735249517,223,250,-0.34252247884265663,TRUE,TRUE,TRUE,-0.34252247884265663,1.368067993951651e-7
share,unweighted,none,mutil,log,growth,re,all,-0.02540153156370791,0.004703801917197932,-5.400212851403333,267,270,-0.31379498015865787,TRUE,TRUE,TRUE,-0.31379498015865787,1.4721687512817807e-7
share,unweighted,none,mutil,log,growth,re,y2004_2008,0.016313834567827305,0.007399386113079063,2.2047551402934866,132,135,0.18846061163499822,TRUE,TRUE,FALSE,0.18846061163499822,0.02920331819063696
share,unweighted,none,mutil,log,growth,re,y2009_2013,-0.03692888249903488,0.007421533946326114,-4.9759096658603585,132,135,-0.3974251139831109,TRUE,TRUE,TRUE,-0.3974251139831109,1.986741863591458e-6
share,unweighted,none,mutil,log,growth,re,no_bailout,-0.020768816363075534,0.006201188924248906,-3.3491668479671537,187,190,-0.2378846523263995,TRUE,TRUE,TRUE,-0.2378846523263995,9.802878384208408e-4
share,unweighted,none,mutil,log,growth,re,no_GR_ES,-0.025482291455243444,0.004927999428135922,-5.170920132367475,247,250,-0.3125359325265845,TRUE,TRUE,TRUE,-0.3125359325265845,4.81410151946561e-7
share,unweighted,none,mutil,log,growth,pooled_cl,all,1.0780068514172625e-4,0.007181484353264539,0.015010919726187597,267,270,9.186529807965448e-4,TRUE,FALSE,FALSE,9.186529807965448e-4,0.9880346790716721
share,unweighted,none,mutil,log,growth,pooled_cl,y2004_2008,-0.003134561176376005,0.01382763865759126,-0.22668810300847403,132,135,-0.019726827356839147,TRUE,FALSE,TRUE,-0.019726827356839147,0.8210169563652532
share,unweighted,none,mutil,log,growth,pooled_cl,y2009_2013,0.003920225678929317,0.010412740593499763,0.3764835629705929,132,135,0.03275110893551731,TRUE,FALSE,FALSE,0.03275110893551731,0.7071619048017159
share,unweighted,none,mutil,log,growth,pooled_cl,no_bailout,0.00727062022154331,0.012213205774636552,0.5953080915612161,187,190,0.0434920468068999,TRUE,FALSE,FALSE,0.0434920468068999,0.5523572846761025
share,unweighted,none,mutil,log,growth,pooled_cl,no_GR_ES,-0.001300494438603434,0.00872926983259421,-0.14898089571564388,247,250,-0.009479001512026687,TRUE,FALSE,TRUE,-0.009479001512026687,0.881690271335239
share,unweighted,none,mcomm,raw,none,fe_twoway,all,0.005827061387703088,6.693212057469501e-4,8.705926747383112,233,270,0.4954287123834183,FALSE,TRUE,TRUE,-0.4954287123834183,5.861218118424925e-16
share,unweighted,none,mcomm,raw,none,fe_twoway,y2004_2008,0.005606713835493602,0.0013777706245609788,4.069410201919612,103,135,0.3721674063216062,FALSE,TRUE,TRUE,-0.3721674063216062,9.255294382157508e-5
share,unweighted,none,mcomm,raw,none,fe_twoway,y2009_2013,0.007269892023299213,8.266791325847506e-4,8.79409160912128,103,135,0.654861882650745,FALSE,TRUE,TRUE,-0.654861882650745,3.514278509312477e-14
share,unweighted,none,mcomm,raw,none,fe_twoway,no_bailout,0.0028294305396566136,8.575813707826846e-4,3.2993143695207503,161,190,0.2516541570220661,FALSE,TRUE,TRUE,-0.2516541570220661,0.0011932357388900671
share,unweighted,none,mcomm,raw,none,fe_twoway,no_GR_ES,0.005510845599085866,8.276513053197585e-4,6.658414677370419,215,250,0.41346685688803303,FALSE,TRUE,TRUE,-0.41346685688803303,2.2735819020998921e-10
share,unweighted,none,mcomm,raw,none,fe_country,all,0.005753373267871849,5.631593709721117e-4,10.216243508370498,242,270,0.5489339334436439,FALSE,TRUE,TRUE,-0.5489339334436439,1.3276046213860678e-20
share,unweighted,none,mcomm,raw,none,fe_country,y2004_2008,0.006357106404648624,0.0011212345094476534,5.6697384455106405,107,135,0.48064869158660206,FALSE,TRUE,TRUE,-0.48064869158660206,1.2256701550273938e-7
share,unweighted,none,mcomm,raw,none,fe_country,y2009_2013,0.007843844581150335,7.820693031463681e-4,10.029602938759409,107,135,0.696109331222116,FALSE,TRUE,TRUE,-0.696109331222116,4.370934608867037e-17
share,unweighted,none,mcomm,raw,none,fe_country,no_bailout,0.0036581296868381076,7.730726149048974e-4,4.7319354175909165,170,190,0.34115064167050085,FALSE,TRUE,TRUE,-0.34115064167050085,4.6571052656055165e-6
share,unweighted,none,mcomm,raw,none,fe_country,no_GR_ES,0.005573222853679597,7.005927634998756e-4,7.955010591085824,224,250,0.46933874545373494,FALSE,TRUE,TRUE,-0.46933874545373494,8.820456813214969e-14
share,unweighted,none,mcomm,raw,none,re,all,0.00554025631923557,5.646946763007119e-4,9.811065256590565,268,270,0.5140581042037252,FALSE,TRUE,TRUE,-0.5140581042037252,1.2986398151115766e-19
share,unweighted,none,mcomm,raw,none,re,y2004_2008,0.005610636190593094,0.0011108898575831428,5.050578283971032,133,135,0.4011576206844632,FALSE,TRUE,TRUE,-0.4011576206844632,1.4227674509648258e-6
share,unweighted,none,mcomm,raw,none,re,y2009_2013,0.00739913472236884,7.773754626257109e-4,9.518096567361503,133,135,0.6365314648132551,FALSE,TRUE,TRUE,-0.6365314648132551,1.0660774164679436e-16
