measure,predictor,outcome,pred_form,copredictor,estimator,sample,weights,estimate,se,statistic,df,n,r,positive_outcome,sig,supports_claim,r_ca
es_1574_act,unemp,mcosmo,raw,growth,fe_country,all,n_cy,-0.005149790805944903,8.416204420676161e-4,-6.118899385681945,241,270,-0.36669650818996824,TRUE,TRUE,TRUE,-0.36669650818996824
es_1574_act,unemp,mcosmo,raw,growth,fe_country,y2004_2008,none,-0.009979352424672362,0.0017213658440793328,-5.797345438795893,106,135,-0.4906503778740133,TRUE,TRUE,TRUE,-0.4906503778740133
es_1574_act,unemp,mcosmo,raw,growth,fe_country,y2004_2008,n_cy,-0.008744124890627543,0.001637159190165283,-5.341035217073032,106,135,-0.46049112684120846,TRUE,TRUE,TRUE,-0.46049112684120846
es_1574_act,unemp,mcosmo,raw,growth,fe_country,y2009_2013,none,-0.008637597414720359,0.0012531366833049332,-6.892781553517511,106,135,-0.5563211361117271,TRUE,TRUE,TRUE,-0.5563211361117271
es_1574_act,unemp,mcosmo,raw,growth,fe_country,y2009_2013,n_cy,-0.007150083975593786,0.0012971832914024232,-5.512007457221885,106,135,-0.4719879475154754,TRUE,TRUE,TRUE,-0.4719879475154754
es_1574_act,unemp,mcosmo,raw,growth,fe_country,no_bailout,none,-0.0028216299180281543,0.001363327652573939,-2.069663820506366,169,190,-0.15722485099274894,TRUE,TRUE,TRUE,-0.15722485099274894
es_1574_act,unemp,mcosmo,raw,growth,fe_country,no_bailout,n_cy,-0.0020555722982982215,0.0012771338161555144,-1.6095199048804436,169,190,-0.12287107653014158,TRUE,FALSE,TRUE,-0.12287107653014158
es_1574_act,unemp,mcosmo,raw,growth,fe_country,no_GR_ES,none,-0.0051757693241207894,0.0010961369559817238,-4.72182722777124,223,250,-0.30148462339112725,TRUE,TRUE,TRUE,-0.30148462339112725
es_1574_act,unemp,mcosmo,raw,growth,fe_country,no_GR_ES,n_cy,-0.0035967367587622736,0.0010161261778160759,-3.5396556424642194,223,250,-0.23064214584161716,TRUE,TRUE,TRUE,-0.23064214584161716
es_1574_act,unemp,mcosmo,raw,growth,re,all,none,-0.005507191831941825,8.831648762041748e-4,-6.235745986198666,267,270,-0.35654114974971635,TRUE,TRUE,TRUE,-0.35654114974971635
es_1574_act,unemp,mcosmo,raw,growth,re,y2004_2008,none,-0.007324540066762063,0.0016966438715430377,-4.317075722025655,132,135,-0.3517415163570593,TRUE,TRUE,TRUE,-0.3517415163570593
es_1574_act,unemp,mcosmo,raw,growth,re,y2009_2013,none,-0.00742750937491005,0.001204316844834303,-6.167404704807538,132,135,-0.47296704672950846,TRUE,TRUE,TRUE,-0.47296704672950846
es_1574_act,unemp,mcosmo,raw,growth,re,no_bailout,none,-0.001946244956354528,0.0013491407968136602,-1.4425810567370594,187,190,-0.10490984216445591,TRUE,FALSE,TRUE,-0.10490984216445591
es_1574_act,unemp,mcosmo,raw,growth,re,no_GR_ES,none,-0.004359168107826216,0.0010928205471657413,-3.9889148489492006,247,250,-0.24600844861727023,TRUE,TRUE,TRUE,-0.24600844861727023
es_1574_act,unemp,mcosmo,raw,growth,pooled_cl,all,none,-3.694761656477738e-4,0.0022208457001311886,-0.16636732827766842,267,270,-0.010180987460677561,TRUE,FALSE,TRUE,-0.010180987460677561
es_1574_act,unemp,mcosmo,raw,growth,pooled_cl,all,n_cy,9.244557807697763e-4,0.002352132879207076,0.39302872254454363,267,270,0.02404601235559893,TRUE,FALSE,FALSE,0.02404601235559893
es_1574_act,unemp,mcosmo,raw,growth,pooled_cl,y2004_2008,none,0.002520194820196546,0.003137524492302955,0.8032430747167534,132,135,0.06974309582835747,TRUE,FALSE,FALSE,0.06974309582835747
es_1574_act,unemp,mcosmo,raw,growth,pooled_cl,y2004_2008,n_cy,0.0036623955309959197,0.0033558526734206074,1.0913457435134821,132,135,0.09456378811182177,TRUE,FALSE,FALSE,0.09456378811182177
es_1574_act,unemp,mcosmo,raw,growth,pooled_cl,y2009_2013,none,-0.0012125201545541374,0.0024942244674137836,-0.4861311282907018,132,135,-0.0422744579711255,TRUE,FALSE,TRUE,-0.0422744579711255
es_1574_act,unemp,mcosmo,raw,growth,pooled_cl,y2009_2013,n_cy,5.474361907596356e-4,0.002659543506576846,0.2058384039989826,132,135,0.017913058794745005,TRUE,FALSE,FALSE,0.017913058794745005
es_1574_act,unemp,mcosmo,raw,growth,pooled_cl,no_bailout,none,0.006083573423291212,0.0031915313109945353,1.906161284501222,187,190,0.13805752700659105,TRUE,FALSE,FALSE,0.13805752700659105
es_1574_act,unemp,mcosmo,raw,growth,pooled_cl,no_bailout,n_cy,0.007433805371469525,0.0031590276297366886,2.353194160599712,187,190,0.16958993438320663,TRUE,TRUE,FALSE,0.16958993438320663
es_1574_act,unemp,mcosmo,raw,growth,pooled_cl,no_GR_ES,none,0.0016930540794411544,0.002900102688464956,0.5837910795970123,247,250,0.037120136409590214,TRUE,FALSE,FALSE,0.037120136409590214
es_1574_act,unemp,mcosmo,raw,growth,pooled_cl,no_GR_ES,n_cy,0.0033073334781159747,0.002890561302787265,1.1441838216428177,247,250,0.07261050132720286,TRUE,FALSE,FALSE,0.07261050132720286
es_1574_act,unemp,mcosmo,log,none,fe_twoway,all,none,-0.035487006602485834,0.01029589884259172,-3.4467128266338833,233,270,-0.22025642882336918,TRUE,TRUE,TRUE,-0.22025642882336918
es_1574_act,unemp,mcosmo,log,none,fe_twoway,all,n_cy,-0.024765741646018243,0.009702647579136395,-2.5524725539111635,233,270,-0.16492808529926956,TRUE,TRUE,TRUE,-0.16492808529926956
es_1574_act,unemp,mcosmo,log,none,fe_twoway,y2004_2008,none,-0.07001242776375337,0.019162508060473028,-3.6536150457345253,103,135,-0.3387206240328671,TRUE,TRUE,TRUE,-0.3387206240328671
es_1574_act,unemp,mcosmo,log,none,fe_twoway,y2004_2008,n_cy,-0.06368958440297233,0.01807568676466454,-3.523494583203147,103,135,-0.3279762936437479,TRUE,TRUE,TRUE,-0.3279762936437479
es_1574_act,unemp,mcosmo,log,none,fe_twoway,y2009_2013,none,-0.06758744075887961,0.014841219663143236,-4.554035469653928,103,135,-0.4093951452667358,TRUE,TRUE,TRUE,-0.4093951452667358
es_1574_act,unemp,mcosmo,log,none,fe_twoway,y2009_2013,n_cy,-0.05702331684331072,0.015118851669841435,-3.771669838990409,103,135,-0.3483554698842874,TRUE,TRUE,TRUE,-0.3483554698842874
es_1574_act,unemp,mcosmo,log,none,fe_twoway,no_bailout,none,0.01265235479335906,0.013197068951198572,0.9587246107560845,161,190,0.07534332190995313,TRUE,FALSE,FALSE,0.07534332190995313
es_1574_act,unemp,mcosmo,log,none,fe_twoway,no_bailout,n_cy,0.014388034264655278,0.012373858784020433,1.162776666179183,161,190,0.09125725901162114,TRUE,FALSE,FALSE,0.09125725901162114
es_1574_act,unemp,mcosmo,log,none,fe_twoway,no_GR_ES,none,-0.023450787640701232,0.010810914723859234,-2.169177006728795,215,250,-0.14634392436136126,TRUE,TRUE,TRUE,-0.14634392436136126
es_1574_act,unemp,mcosmo,log,none,fe_twoway,no_GR_ES,n_cy,-0.009938303436445953,0.010077528916831826,-0.9861845615591999,215,250,-0.06710562280982997,TRUE,FALSE,TRUE,-0.06710562280982997
es_1574_act,unemp,mcosmo,log,none,fe_country,all,none,-0.05960156355598551,0.008678589206226812,-6.867655806685942,242,270,-0.40386469184958707,TRUE,TRUE,TRUE,-0.40386469184958707
es_1574_act,unemp,mcosmo,log,none,fe_country,all,n_cy,-0.04988969923006638,0.008338344620968273,-5.983165903770603,242,270,-0.3589767105210227,TRUE,TRUE,TRUE,-0.3589767105210227
es_1574_act,unemp,mcosmo,log,none,fe_country,y2004_2008,none,-0.09189873334551374,0.014897191963318748,-6.168862801244378,107,135,-0.5121992720845754,TRUE,TRUE,TRUE,-0.5121992720845754
es_1574_act,unemp,mcosmo,log,none,fe_country,y2004_2008,n_cy,-0.08405883319071349,0.01425103909619133,-5.8984353788755435,107,135,-0.49534942844541435,TRUE,TRUE,TRUE,-0.49534942844541435
es_1574_act,unemp,mcosmo,log,none,fe_country,y2009_2013,none,-0.10246085682944607,0.016411727838502532,-6.243148670127775,107,135,-0.5167275305910736,TRUE,TRUE,TRUE,-0.5167275305910736
es_1574_act,unemp,mcosmo,log,none,fe_country,y2009_2013,n_cy,-0.08523536920928147,0.017390283234039704,-4.901321505933954,107,135,-0.42819293808301395,TRUE,TRUE,TRUE,-0.42819293808301395
es_1574_act,unemp,mcosmo,log,none,fe_country,no_bailout,none,-0.026701116664334154,0.011868809720925888,-2.2496878197699504,170,190,-0.17003073661820645,TRUE,TRUE,TRUE,-0.17003073661820645
es_1574_act,unemp,mcosmo,log,none,fe_country,no_bailout,n_cy,-0.02261609917310958,0.011176592817884063,-2.0235235855529026,170,190,-0.15336122220968804,TRUE,TRUE,TRUE,-0.15336122220968804
es_1574_act,unemp,mcosmo,log,none,fe_country,no_GR_ES,none,-0.04838359364229005,0.00930058329026153,-5.202210671340541,224,250,-0.32831942780098816,TRUE,TRUE,TRUE,-0.32831942780098816
es_1574_act,unemp,mcosmo,log,none,fe_country,no_GR_ES,n_cy,-0.036081474667999734,0.008870670872677794,-4.067502355332884,224,250,-0.26225877564050426,TRUE,TRUE,TRUE,-0.26225877564050426
es_1574_act,unemp,mcosmo,log,none,re,all,none,-0.05434233089999327,0.008563444049932593,-6.345849938777965,268,270,-0.3614300848308004,TRUE,TRUE,TRUE,-0.3614300848308004
es_1574_act,unemp,mcosmo,log,none,re,y2004_2008,none,-0.06812263078370186,0.014506414971469657,-4.6960348864748,133,135,-0.37713043917621214,TRUE,TRUE,TRUE,-0.37713043917621214
es_1574_act,unemp,mcosmo,log,none,re,y2009_2013,none,-0.08312067703157497,0.015350835801451575,-5.414732989568885,133,135,-0.4250029264093618,TRUE,TRUE,TRUE,-0.4250029264093618
es_1574_act,unemp,mcosmo,log,none,re,no_bailout,none,-0.019900671876454296,0.011719453729117663,-1.6980886939303255,188,190,-0.12290687306491518,TRUE,FALSE,TRUE,-0.12290687306491518
es_1574_act,unemp,mcosmo,log,none,re,no_GR_ES,none,-0.04355327848711985,0.009212567859366206,-4.727593777541648,248,250,-0.28752581993977316,TRUE,TRUE,TRUE,-0.28752581993977316
es_1574_act,unemp,mcosmo,log,none,pooled_cl,all,none,-0.004872011373540097,0.024113036801098324,-0.2020488507411137,268,270,-0.012341158001590255,TRUE,FALSE,TRUE,-0.012341158001590255
es_1574_act,unemp,mcosmo,log,none,pooled_cl,all,n_cy,0.00945648837832369,0.025297230824837296,0.3738151596039173,268,270,0.022828444460895832,TRUE,FALSE,FALSE,0.022828444460895832
es_1574_act,unemp,mcosmo,log,none,pooled_cl,y2004_2008,none,0.023088232761367067,0.029083370696152713,0.7938637169185238,133,135,0.06867420051102563,TRUE,FALSE,FALSE,0.06867420051102563
es_1574_act,unemp,mcosmo,log,none,pooled_cl,y2004_2008,n_cy,0.03405268940677253,0.03174475855698699,1.072702737544607,133,135,0.09261534133564316,TRUE,FALSE,FALSE,0.09261534133564316
es_1574_act,unemp,mcosmo,log,none,pooled_cl,y2009_2013,none,-0.006313922325999144,0.03289707391239198,-0.19192960270003698,133,135,-0.01664010295203616,TRUE,FALSE,TRUE,-0.01664010295203616
es_1574_act,unemp,mcosmo,log,none,pooled_cl,y2009_2013,n_cy,0.0128410229297371,0.03346393462805109,0.38372722970158846,133,135,0.03325496716453692,TRUE,FALSE,FALSE,0.03325496716453692
es_1574_act,unemp,mcosmo,log,none,pooled_cl,no_bailout,none,0.04874722045043001,0.030399874229787505,1.6035336226050811,188,190,0.11615804644192808,TRUE,FALSE,FALSE,0.11615804644192808
es_1574_act,unemp,mcosmo,log,none,pooled_cl,no_bailout,n_cy,0.06232370860286629,0.02964375406740394,2.1024229408041473,188,190,0.15156355243149658,TRUE,TRUE,FALSE,0.15156355243149658
es_1574_act,unemp,mcosmo,log,none,pooled_cl,no_GR_ES,none,0.009280943623194204,0.027886952372057103,0.33280594807820474,248,250,0.021128481245233952,TRUE,FALSE,FALSE,0.021128481245233952
es_1574_act,unemp,mcosmo,log,none,pooled_cl,no_GR_ES,n_cy,0.026665957119016426,0.02787708610868039,0.9565546777399077,248,250,0.06062953930566484,TRUE,FALSE,FALSE,0.06062953930566484
es_1574_act,unemp,mcosmo,log,growth,fe_twoway,all,none,-0.035852628436160036,0.011067976038200473,-3.239312075886032,232,270,-0.2080190262155077,TRUE,TRUE,TRUE,-0.2080190262155077
es_1574_act,unemp,mcosmo,log,growth,fe_twoway,all,n_cy,-0.024705513826003073,0.010280941867328211,-2.4030399300782634,232,270,-0.15583975494326205,TRUE,TRUE,TRUE,-0.15583975494326205
es_1574_act,unemp,mcosmo,log,growth,fe_twoway,y2004_2008,none,-0.08384579937898333,0.01964577027286298,-4.2678804757684095,102,135,-0.3892541687476448,TRUE,TRUE,TRUE,-0.3892541687476448
es_1574_act,unemp,mcosmo,log,growth,fe_twoway,y2004_2008,n_cy,-0.08013648023393567,0.01808073979300122,-4.432146093101528,102,135,-0.4018545274096263,TRUE,TRUE,TRUE,-0.4018545274096263
es_1574_act,unemp,mcosmo,log,growth,fe_twoway,y2009_2013,none,-0.05366600958425678,0.015967211371297675,-3.3610132875628915,102,135,-0.3157636652175653,TRUE,TRUE,TRUE,-0.3157636652175653
es_1574_act,unemp,mcosmo,log,growth,fe_twoway,y2009_2013,n_cy,-0.04489005975982381,0.015766760966628924,-2.8471326390268548,102,135,-0.2713325418265185,TRUE,TRUE,TRUE,-0.2713325418265185
es_1574_act,unemp,mcosmo,log,growth,fe_twoway,no_bailout,none,0.0030334247225479102,0.01360430806170555,0.2229753037632709,160,190,0.017625007384592207,TRUE,FALSE,FALSE,0.017625007384592207
es_1574_act,unemp,mcosmo,log,growth,fe_twoway,no_bailout,n_cy,0.006020524095761152,0.012645675060744975,0.4760935313331129,160,190,0.03761186633723305,TRUE,FALSE,FALSE,0.03761186633723305
es_1574_act,unemp,mcosmo,log,growth,fe_twoway,no_GR_ES,none,-0.02748285651801217,0.011545340835235724,-2.380428339901067,214,250,-0.16061024962872616,TRUE,TRUE,TRUE,-0.16061024962872616
es_1574_act,unemp,mcosmo,log,growth,fe_twoway,no_GR_ES,n_cy,-0.0136759202782097,0.010552174835190675,-1.2960285904855915,214,250,-0.08824903331146669,TRUE,FALSE,TRUE,-0.08824903331146669
es_1574_act,unemp,mcosmo,log,growth,fe_country,all,none,-0.06591619177342037,0.009379394248749095,-7.027766402101227,241,270,-0.41240779227371305,TRUE,TRUE,TRUE,-0.41240779227371305
es_1574_act,unemp,mcosmo,log,growth,fe_country,all,n_cy,-0.05290952681235501,0.008861292694426797,-5.970858726473601,241,270,-0.35898024751005975,TRUE,TRUE,TRUE,-0.35898024751005975
es_1574_act,unemp,mcosmo,log,growth,fe_country,y2004_2008,none,-0.09260706129388403,0.014851098466837206,-6.235704483454703,106,135,-0.5180543156469739,TRUE,TRUE,TRUE,-0.5180543156469739
es_1574_act,unemp,mcosmo,log,growth,fe_country,y2004_2008,n_cy,-0.08271144229729518,0.014076376154457981,-5.875904521853838,106,135,-0.49567383626450146,TRUE,TRUE,TRUE,-0.49567383626450146
es_1574_act,unemp,mcosmo,log,growth,fe_country,y2009_2013,none,-0.10476159999229635,0.016152956587998105,-6.485599055601736,106,135,-0.5329995368090097,TRUE,TRUE,TRUE,-0.5329995368090097
es_1574_act,unemp,mcosmo,log,growth,fe_country,y2009_2013,n_cy,-0.08721523997664776,0.01732745405637952,-5.033355719361285,106,135,-0.43920566270089684,TRUE,TRUE,TRUE,-0.43920566270089684
es_1574_act,unemp,mcosmo,log,growth,fe_country,no_bailout,none,-0.03469596491116701,0.01197946926570728,-2.8962856485210513,169,190,-0.2174596564870646,TRUE,TRUE,TRUE,-0.2174596564870646
es_1574_act,unemp,mcosmo,log,growth,fe_country,no_bailout,n_cy,-0.027313871394248814,0.011188326512162495,-2.44128300729843,169,190,-0.18456481579022385,TRUE,TRUE,TRUE,-0.18456481579022385
es_1574_act,unemp,mcosmo,log,growth,fe_country,no_GR_ES,none,-0.05555177299619676,0.009868312543041293,-5.629308228119454,223,250,-0.35273604398584885,TRUE,TRUE,TRUE,-0.35273604398584885
es_1574_act,unemp,mcosmo,log,growth,fe_country,no_GR_ES,n_cy,-0.04072092892137497,0.009207867705321168,-4.422405949408093,223,250,-0.2839560299689365,TRUE,TRUE,TRUE,-0.2839560299689365
es_1574_act,unemp,mcosmo,log,growth,re,all,none,-0.05683388508295231,0.009311542889267397,-6.103594834800125,267,270,-0.34991909412531147,TRUE,TRUE,TRUE,-0.34991909412531147
es_1574_act,unemp,mcosmo,log,growth,re,y2004_2008,none,-0.06739931827915015,0.014570217249942879,-4.625827955956826,132,135,-0.37349021246163644,TRUE,TRUE,TRUE,-0.37349021246163644
es_1574_act,unemp,mcosmo,log,growth,re,y2009_2013,none,-0.0840808673977429,0.015263378023118179,-5.508667037558301,132,135,-0.4323410892598638,TRUE,TRUE,TRUE,-0.4323410892598638
es_1574_act,unemp,mcosmo,log,growth,re,no_bailout,none,-0.02623230548423534,0.011874210010307081,-2.2091832182069466,187,190,-0.1594837083881272,TRUE,TRUE,TRUE,-0.1594837083881272
es_1574_act,unemp,mcosmo,log,growth,re,no_GR_ES,none,-0.04717469673868319,0.009858526508131838,-4.785167103803087,247,250,-0.29127111393145794,TRUE,TRUE,TRUE,-0.29127111393145794
es_1574_act,unemp,mcosmo,log,growth,pooled_cl,all,none,0.0024540505441359717,0.024035019524510613,0.10210312255554282,267,270,0.006248487638511833,TRUE,FALSE,FALSE,0.006248487638511833
es_1574_act,unemp,mcosmo,log,growth,pooled_cl,all,n_cy,0.016435971961491075,0.024708655174887056,0.6651908752280447,267,270,0.04067533033321378,TRUE,FALSE,FALSE,0.04067533033321378
es_1574_act,unemp,mcosmo,log,growth,pooled_cl,y2004_2008,none,0.019718158399808616,0.027723613400799214,0.711240562864009,132,135,0.0617872646558612,TRUE,FALSE,FALSE,0.0617872646558612
es_1574_act,unemp,mcosmo,log,growth,pooled_cl,y2004_2008,n_cy,0.030879022570401926,0.030352016407994228,1.0173631351315722,132,135,0.08820495735769576,TRUE,FALSE,FALSE,0.08820495735769576
es_1574_act,unemp,mcosmo,log,growth,pooled_cl,y2009_2013,none,-0.004208636805405822,0.03260461315664022,-0.1290810225285159,132,135,-0.011234351900450978,TRUE,FALSE,TRUE,-0.011234351900450978
es_1574_act,unemp,mcosmo,log,growth,pooled_cl,y2009_2013,n_cy,0.017243039470609706,0.03229345872368064,0.5339483645325815,132,135,0.046424132195012804,TRUE,FALSE,FALSE,0.046424132195012804
es_1574_act,unemp,mcosmo,log,growth,pooled_cl,no_bailout,none,0.04901298351294758,0.030451028220914257,1.6095674391475778,187,190,0.11689627021442497,TRUE,FALSE,FALSE,0.11689627021442497
es_1574_act,unemp,mcosmo,log,growth,pooled_cl,no_bailout,n_cy,0.06172814986625287,0.029501032053844398,2.0924064539026466,187,190,0.15125155842904806,TRUE,TRUE,FALSE,0.15125155842904806
es_1574_act,unemp,mcosmo,log,growth,pooled_cl,no_GR_ES,none,0.014040541239345922,0.027368596024778005,0.5130164962292694,247,250,0.03262508109590632,TRUE,FALSE,FALSE,0.03262508109590632
es_1574_act,unemp,mcosmo,log,growth,pooled_cl,no_GR_ES,n_cy,0.029589431283098266,0.027303057843643622,1.0837405631467367,247,250,0.06879339720380405,TRUE,FALSE,FALSE,0.06879339720380405
es_1574_act,unemp,mutil,raw,none,fe_twoway,all,none,-0.001343468765433512,4.112811219999537e-4,-3.2665461495061354,233,270,-0.2092606057239797,TRUE,TRUE,TRUE,-0.2092606057239797
es_1574_act,unemp,mutil,raw,none,fe_twoway,all,n_cy,-0.0014662497377225883,3.9582457275070464e-4,-3.704291847100789,233,270,-0.23583130413721942,TRUE,TRUE,TRUE,-0.23583130413721942
es_1574_act,unemp,mutil,raw,none,fe_twoway,y2004_2008,none,-1.0680608217859353e-4,0.0010545639984812605,-0.10127984866960302,103,135,-0.009978903138969385,TRUE,FALSE,TRUE,-0.009978903138969385
es_1574_act,unemp,mutil,raw,none,fe_twoway,y2004_2008,n_cy,-2.469927567550316e-4,0.0010435433353466815,-0.23668663139224277,103,135,-0.023315087218859495,TRUE,FALSE,TRUE,-0.023315087218859495
es_1574_act,unemp,mutil,raw,none,fe_twoway,y2009_2013,none,-0.002386401979923608,5.653599170087245e-4,-4.2210314317114594,103,135,-0.3840204667928287,TRUE,TRUE,TRUE,-0.3840204667928287
es_1574_act,unemp,mutil,raw,none,fe_twoway,y2009_2013,n_cy,-0.001963480495416655,5.495294460749191e-4,-3.573021444876254,103,135,-0.3320811347742969,TRUE,TRUE,TRUE,-0.3320811347742969
es_1574_act,unemp,mutil,raw,none,fe_twoway,no_bailout,none,-0.0016437555583695437,6.675546826641849e-4,-2.4623534237066225,161,190,-0.1905065929589664,TRUE,TRUE,TRUE,-0.1905065929589664
es_1574_act,unemp,mutil,raw,none,fe_twoway,no_bailout,n_cy,-0.0016586343851554626,6.249358282350232e-4,-2.6540875242180713,161,190,-0.2047403785298301,TRUE,TRUE,TRUE,-0.2047403785298301
es_1574_act,unemp,mutil,raw,none,fe_twoway,no_GR_ES,none,-0.0018047326957769483,4.954850469780622e-4,-3.642355519674953,215,250,-0.24107989988544307,TRUE,TRUE,TRUE,-0.24107989988544307
es_1574_act,unemp,mutil,raw,none,fe_twoway,no_GR_ES,n_cy,-0.0019060074882590048,4.769565622032149e-4,-3.9961867375396753,215,250,-0.2629471385667045,TRUE,TRUE,TRUE,-0.2629471385667045
es_1574_act,unemp,mutil,raw,none,fe_country,all,none,-0.003116267859650861,4.4049230163057377e-4,-7.074511513856992,242,270,-0.41396994270512005,TRUE,TRUE,TRUE,-0.41396994270512005
es_1574_act,unemp,mutil,raw,none,fe_country,all,n_cy,-0.0031274920233926237,4.2053634931084083e-4,-7.436912477406151,242,270,-0.4313100877489035,TRUE,TRUE,TRUE,-0.4313100877489035
es_1574_act,unemp,mutil,raw,none,fe_country,y2004_2008,none,0.00216526757457978,8.848800741884817e-4,2.4469616140532193,107,135,0.23020339488758895,TRUE,TRUE,FALSE,0.23020339488758895
es_1574_act,unemp,mutil,raw,none,fe_country,y2004_2008,n_cy,0.0017540564836541037,8.739133810012811e-4,2.0071285344600214,107,135,0.1904837015538501,TRUE,TRUE,FALSE,0.1904837015538501
es_1574_act,unemp,mutil,raw,none,fe_country,y2009_2013,none,-0.0037981522626654336,6.438200029905652e-4,-5.899400834119616,107,135,-0.49541060912276924,TRUE,TRUE,TRUE,-0.49541060912276924
es_1574_act,unemp,mutil,raw,none,fe_country,y2009_2013,n_cy,-0.003134080835395996,6.351173889255169e-4,-4.934648129691728,107,135,-0.4305661743221917,TRUE,TRUE,TRUE,-0.4305661743221917
es_1574_act,unemp,mutil,raw,none,fe_country,no_bailout,none,-0.0028385041509720746,7.373242548720083e-4,-3.849736574127497,170,190,-0.28317569554700506,TRUE,TRUE,TRUE,-0.28317569554700506
es_1574_act,unemp,mutil,raw,none,fe_country,no_bailout,n_cy,-0.002782661754181164,6.793123514000024e-4,-4.096292005358574,170,190,-0.2997272146646509,TRUE,TRUE,TRUE,-0.2997272146646509
es_1574_act,unemp,mutil,raw,none,fe_country,no_GR_ES,none,-0.003561171389201223,5.446951884991597e-4,-6.537916002183883,224,250,-0.40030565515168276,TRUE,TRUE,TRUE,-0.40030565515168276
es_1574_act,unemp,mutil,raw,none,fe_country,no_GR_ES,n_cy,-0.0035031500327810427,5.179744251195906e-4,-6.763171814848254,224,250,-0.4117914708457717,TRUE,TRUE,TRUE,-0.4117914708457717
es_1574_act,unemp,mutil,raw,none,re,all,none,-0.002974979986487139,4.368790372928268e-4,-6.809619442768319,268,270,-0.38406228462769876,TRUE,TRUE,TRUE,-0.38406228462769876
es_1574_act,unemp,mutil,raw,none,re,y2004_2008,none,0.002076733938460438,8.597363140383278e-4,2.4155475400424407,133,135,0.20500587652146263,TRUE,TRUE,FALSE,0.20500587652146263
es_1574_act,unemp,mutil,raw,none,re,y2009_2013,none,-0.002965245000588312,6.101012682114393e-4,-4.86025051100314,133,135,-0.3883579709050923,TRUE,TRUE,TRUE,-0.3883579709050923
es_1574_act,unemp,mutil,raw,none,re,no_bailout,none,-0.0025540251837278876,7.286768715887003e-4,-3.5050174958338736,188,190,-0.24766567362337222,TRUE,TRUE,TRUE,-0.24766567362337222
es_1574_act,unemp,mutil,raw,none,re,no_GR_ES,none,-0.0034048285912929004,5.411270117307146e-4,-6.29210613678859,248,250,-0.3710297183181715,TRUE,TRUE,TRUE,-0.3710297183181715
es_1574_act,unemp,mutil,raw,none,pooled_cl,all,none,-6.491158523480589e-4,6.710747739118694e-4,-0.9672779809084371,268,270,-0.058983037288223995,TRUE,FALSE,TRUE,-0.058983037288223995
es_1574_act,unemp,mutil,raw,none,pooled_cl,all,n_cy,-3.3632361144909917e-4,7.168849636853783e-4,-0.4691458581026992,268,270,-0.028645883949665243,TRUE,FALSE,TRUE,-0.028645883949665243
es_1574_act,unemp,mutil,raw,none,pooled_cl,y2004_2008,none,9.361858837385606e-4,0.0019612468135014804,0.4773422076679662,133,135,0.04135540883331749,TRUE,FALSE,FALSE,0.04135540883331749
es_1574_act,unemp,mutil,raw,none,pooled_cl,y2004_2008,n_cy,4.6277023519847305e-4,0.0022207689331728386,0.2083828840929019,133,135,0.018066138643983723,TRUE,FALSE,FALSE,0.018066138643983723
es_1574_act,unemp,mutil,raw,none,pooled_cl,y2009_2013,none,3.612715209236547e-4,8.374812901911198e-4,0.4313786172359859,133,135,0.037379129521491146,TRUE,FALSE,FALSE,0.037379129521491146
es_1574_act,unemp,mutil,raw,none,pooled_cl,y2009_2013,n_cy,9.018019304224897e-4,9.578920099169547e-4,0.9414442558098718,133,135,0.08136291730020234,TRUE,FALSE,FALSE,0.08136291730020234
es_1574_act,unemp,mutil,raw,none,pooled_cl,no_bailout,none,0.001306875810171762,0.0012551002600646823,1.0412521228418927,188,190,0.07572308041363257,TRUE,FALSE,FALSE,0.07572308041363257
es_1574_act,unemp,mutil,raw,none,pooled_cl,no_bailout,n_cy,0.0015478424200432994,0.0012435608612522643,1.2446856991660415,188,190,0.09040629534650825,TRUE,FALSE,FALSE,0.09040629534650825
es_1574_act,unemp,mutil,raw,none,pooled_cl,no_GR_ES,none,-4.6429664240212054e-4,9.7992233526244e-4,-0.47380963337035675,248,250,-0.030073333332400067,TRUE,FALSE,TRUE,-0.030073333332400067
es_1574_act,unemp,mutil,raw,none,pooled_cl,no_GR_ES,n_cy,-9.71710506936091e-5,9.97013724150229e-4,-0.0974620994073372,248,250,-0.006188730982405266,TRUE,FALSE,TRUE,-0.006188730982405266
es_1574_act,unemp,mutil,raw,growth,fe_twoway,all,none,-6.394915948334384e-4,4.246610276190514e-4,-1.5058871741041988,232,270,-0.09838666305657127,TRUE,FALSE,TRUE,-0.09838666305657127
es_1574_act,unemp,mutil,raw,growth,fe_twoway,all,n_cy,-7.988648104114798e-4,4.028402103098795e-4,-1.983081107511496,232,270,-0.12910601918372355,TRUE,TRUE,TRUE,-0.12910601918372355
es_1574_act,unemp,mutil,raw,growth,fe_twoway,y2004_2008,none,4.976742299715512e-4,0.0010771084423589709,0.46204654090501496,102,135,0.04570162274765515,TRUE,FALSE,FALSE,0.04570162274765515
es_1574_act,unemp,mutil,raw,growth,fe_twoway,y2004_2008,n_cy,4.2022063369107516e-4,0.0010568291440383297,0.3976240020078727,102,135,0.039340165104918716,TRUE,FALSE,FALSE,0.039340165104918716
es_1574_act,unemp,mutil,raw,growth,fe_twoway,y2009_2013,none,-0.002020170853223741,6.020342238093267e-4,-3.35557477188134,102,135,-0.3153035555138444,TRUE,TRUE,TRUE,-0.3153035555138444
