construction,item_set,noop,cell_weight,cntry,year,n_cell,n_eff_cell,outcome,value
share,un,split,design,DE,2008,2964,2371.9707268074994,mlib,0.22268901104773528
share,un,split,design,DE,2009,1455,1102.2645303958739,mlib,0.21756283693722497
share,un,split,design,DE,2010,3020,2357.18742663944,mlib,0.28150381475000974
share,un,split,design,DE,2011,2974,2262.655557969292,mlib,0.29170280448518754
share,un,split,design,DE,2012,2987,2380.0925472081826,mlib,0.2869693596247594
share,un,split,design,DE,2013,1504,1189.9312480436486,mlib,0.29579905301469667
share,un,split,design,DK,2004,1965,1845.4134740259474,mlib,0.20179759931401522
share,un,split,design,DK,2005,2035,1792.8139296252234,mlib,0.15901832966935445
share,un,split,design,DK,2006,982,853.280318042004,mlib,0.1655243444775213
share,un,split,design,DK,2007,984,924.228308525903,mlib,0.14088158075970378
share,un,split,design,DK,2008,1994,1824.1777792529986,mlib,0.14876297705330885
share,un,split,design,DK,2009,984,882.7850607939249,mlib,0.16654026909185912
share,un,split,design,DK,2010,2006,1758.342346797527,mlib,0.14260115531963244
share,un,split,design,DK,2011,1970,1763.6968230154703,mlib,0.17139498980936255
share,un,split,design,DK,2012,1958,1637.9640301451636,mlib,0.17764461599768475
share,un,split,design,DK,2013,989,868.7224500728175,mlib,0.163470292555845
share,un,split,design,EE,2004,948,873.3374552955705,mlib,0.23888345265142832
share,un,split,design,EE,2005,1859,1677.3207819925922,mlib,0.25378507827331565
share,un,split,design,EE,2006,919,848.184687595589,mlib,0.24388199567284866
share,un,split,design,EE,2007,943,867.041983991144,mlib,0.12151245186664264
share,un,split,design,EE,2008,1833,1708.7710038072635,mlib,0.1253404020193819
share,un,split,design,EE,2009,937,901.8987776461178,mlib,0.1344652886535465
share,un,split,design,EE,2010,1830,1761.506530887584,mlib,0.14514367209340082
share,un,split,design,EE,2011,1845,1717.1600841234235,mlib,0.17867133313748462
share,un,split,design,EE,2012,1851,1706.566207059229,mlib,0.1985376235521002
share,un,split,design,EE,2013,897,813.2645083644685,mlib,0.2068506507895925
share,un,split,design,ES,2004,1795,1732.928198401844,mlib,0.08824014603597279
share,un,split,design,ES,2005,1658,1573.7671234875065,mlib,0.09252747730339754
share,un,split,design,ES,2006,812,755.2914086126199,mlib,0.07299116168991865
share,un,split,design,ES,2007,861,789.1839967330422,mlib,0.08614987467079767
share,un,split,design,ES,2008,1696,1602.3663234387202,mlib,0.09320931861881092
share,un,split,design,ES,2009,938,904.1584409642176,mlib,0.08410517033437669
share,un,split,design,ES,2010,1666,1636.07203866212,mlib,0.17644423411077056
share,un,split,design,ES,2011,1681,1650.9986849347893,mlib,0.19534360610975512
share,un,split,design,ES,2012,1656,1632.406241941157,mlib,0.26092288685109205
share,un,split,design,ES,2013,822,801.467906163277,mlib,0.2911468792744703
share,un,split,design,FI,2004,1949,1811.6406772510657,mlib,0.24588040212146492
share,un,split,design,FI,2005,1989,1766.8963306662715,mlib,0.25261187818076664
share,un,split,design,FI,2006,971,883.5583641112645,mlib,0.2710467144252367
share,un,split,design,FI,2007,992,854.6209468096565,mlib,0.2649377409092588
share,un,split,design,FI,2008,1913,1650.6302079966445,mlib,0.24731854470681
share,un,split,design,FI,2009,980,900.1522402134818,mlib,0.2567421859473689
share,un,split,design,FI,2010,1936,1688.7267211784801,mlib,0.2731547658146332
share,un,split,design,FI,2011,1940,1561.048714105934,mlib,0.2596132737843008
share,un,split,design,FI,2012,1924,1316.8512133873678,mlib,0.2870208948304107
share,un,split,design,FI,2013,921,542.828867107798,mlib,0.28621748510546347
share,un,split,design,FR,2004,1957,1919.179212461089,mlib,0.14607761828229945
share,un,split,design,FR,2005,1943,1841.767498628717,mlib,0.14992729370277127
share,un,split,design,FR,2006,987,909.0200337906962,mlib,0.1615537870233232
share,un,split,design,FR,2007,983,940.8050172817418,mlib,0.1504148771079303
share,un,split,design,FR,2008,1977,1868.150386078132,mlib,0.15814654182875434
share,un,split,design,FR,2009,961,907.5160398854447,mlib,0.19443326934867938
share,un,split,design,FR,2010,1961,1818.3441922007537,mlib,0.1958870622699004
share,un,split,design,FR,2011,1954,1824.1589183814622,mlib,0.22860936756683006
share,un,split,design,FR,2012,1940,1791.7541222070788,mlib,0.20860105148614802
share,un,split,design,FR,2013,961,875.8629960937446,mlib,0.22146516586049866
share,un,split,design,GB,2004,2317,2059.00170395763,mlib,0.2200995314551751
share,un,split,design,GB,2005,2291,2020.9641983022277,mlib,0.22901116294977883
share,un,split,design,GB,2006,1146,1039.1319834432938,mlib,0.23626928839889208
share,un,split,design,GB,2007,1136,1005.8166332146818,mlib,0.21097997827947218
share,un,split,design,GB,2008,2180,1936.749658066393,mlib,0.23614418751889485
share,un,split,design,GB,2009,1132,1058.301350141085,mlib,0.25642059065602724
share,un,split,design,GB,2010,2229,2004.2442318874917,mlib,0.28637739039919463
share,un,split,design,GB,2011,2247,2064.406269390617,mlib,0.31078947259251805
share,un,split,design,GB,2012,2214,1916.0899894670106,mlib,0.30667344660339807
share,un,split,design,GB,2013,1139,1000.9210566286872,mlib,0.2814165074388809
share,un,split,design,GR,2004,1859,1775.0309556063328,mlib,0.06835650289828132
share,un,split,design,GR,2005,1924,1739.1331436272358,mlib,0.09086530470408564
share,un,split,design,GR,2006,964,858.3090526996615,mlib,0.09926451533534378
share,un,split,design,GR,2007,971,908.5592091830077,mlib,0.08098444472968075
share,un,split,design,GR,2008,1929,1861.5648501274827,mlib,0.0884385545790749
share,un,split,design,GR,2009,945,899.7259738948417,mlib,0.09099594169240881
share,un,split,design,GR,2010,1812,1753.2747252332122,mlib,0.14411032099246476
share,un,split,design,GR,2011,1834,1757.4500392778891,mlib,0.1344314105098196
share,un,split,design,GR,2012,1783,1703.1210103092067,mlib,0.11955048297172335
share,un,split,design,GR,2013,870,835.7417623314277,mlib,0.14023151319195495
share,un,split,design,HU,2004,951,816.9434929609741,mlib,0.09163639674091789
share,un,split,design,HU,2005,1864,1642.8022489871814,mlib,0.09885341008183426
share,un,split,design,HU,2006,936,819.3985829021993,mlib,0.10604453990782334
share,un,split,design,HU,2007,964,854.3690408224841,mlib,0.13510542048850252
share,un,split,design,HU,2008,1846,1681.8813450287078,mlib,0.12772519366689164
share,un,split,design,HU,2009,940,832.6740285741538,mlib,0.13850184376253602
share,un,split,design,HU,2010,1887,1756.4380441486164,mlib,0.11785151722294468
share,un,split,design,HU,2011,1842,1747.85192006795,mlib,0.14799508304003314
share,un,split,design,HU,2012,1868,1761.6757419417531,mlib,0.17233335982282955
share,un,split,design,HU,2013,946,867.8564362093067,mlib,0.13874053182253826
share,un,split,design,IE,2004,1792,1636.7919857264556,mlib,0.0901452979738506
share,un,split,design,IE,2005,1878,1722.2180215529831,mlib,0.08890702177499792
share,un,split,design,IE,2006,954,880.4194211330695,mlib,0.0515781613138146
share,un,split,design,IE,2007,932,870.2761785884676,mlib,0.07066154950578649
share,un,split,design,IE,2008,1821,1644.703411201421,mlib,0.09381228811000579
share,un,split,design,IE,2009,934,860.1254971435785,mlib,0.08511072309701803
share,un,split,design,IE,2010,1848,1637.3410103219553,mlib,0.11693569348590781
share,un,split,design,IE,2011,1826,1677.9577541542349,mlib,0.1480324384378374
share,un,split,design,IE,2012,1777,1549.1223316569046,mlib,0.16974407555801896
share,un,split,design,IE,2013,892,802.850888659167,mlib,0.20820375653682938
share,un,split,design,IT,2004,1889,1629.8553594151415,mlib,0.09318134968265965
share,un,split,design,IT,2005,1845,1520.756164345381,mlib,0.09976152570110684
share,un,split,design,IT,2006,891,686.2699920813852,mlib,0.06956031458279083
share,un,split,design,IT,2007,928,764.7825943852814,mlib,0.057571852353536006
share,un,split,design,IT,2008,1851,1547.5313474108445,mlib,0.08866665934988774
share,un,split,design,IT,2009,978,942.5460644091874,mlib,0.08662351181043718
share,un,split,design,IT,2010,1839,1777.3232251763459,mlib,0.09548155870952033
share,un,split,design,IT,2011,1843,1739.905707183304,mlib,0.13239114858384268
share,un,split,design,IT,2012,1778,1680.12799846681,mlib,0.1929736532103017
share,un,split,design,IT,2013,889,867.1291247992664,mlib,0.14756501149942772
share,un,split,design,LT,2004,924,863.1439124333326,mlib,0.06663702439259353
share,un,split,design,LT,2005,1815,1657.8890369532546,mlib,0.09328253412314841
share,un,split,design,LT,2006,933,845.6910180347917,mlib,0.08337810326855774
share,un,split,design,LT,2007,977,929.5205976621626,mlib,0.0769302102840311
share,un,split,design,LT,2008,1917,1847.8121864344275,mlib,0.09399848185518393
share,un,split,design,LT,2009,969,951.5133717913908,mlib,0.12212794203484739
share,un,split,design,LT,2010,1902,1852.6019275914905,mlib,0.1247570253592898
share,un,split,design,LT,2011,1927,1894.590112199824,mlib,0.14098391762226772
share,un,split,design,LT,2012,1901,1863.2921826522238,mlib,0.1319435598534627
share,un,split,design,LT,2013,956,931.4845895574415,mlib,0.12825217047750326
share,un,split,design,LU,2004,1095,1055.182657731742,mlib,0.08295744652173162
share,un,split,design,LU,2005,994,871.1164345041216,mlib,0.08672935272429289
share,un,split,design,LU,2006,491,451.78621682703647,mlib,0.11039892267695826
share,un,split,design,LU,2007,498,459.7273690748722,mlib,0.09668050384318903
share,un,split,design,LU,2008,968,866.7066107551395,mlib,0.09983328808781551
share,un,split,design,LU,2009,497,392.36930873011136,mlib,0.06160034854634379
share,un,split,design,LU,2010,986,830.8407491251946,mlib,0.11585222767374927
share,un,split,design,LU,2011,976,859.6877025547541,mlib,0.12916554727321494
share,un,split,design,LU,2012,980,905.6866693650547,mlib,0.14029477257562334
share,un,split,design,LU,2013,482,445.8670212095592,mlib,0.15611085752831422
share,un,split,design,LV,2004,930,841.820698882555,mlib,0.23873400479498133
share,un,split,design,LV,2005,1869,1714.0809710169517,mlib,0.18413887877529428
share,un,split,design,LV,2006,927,826.3345517030654,mlib,0.13988257207029325
share,un,split,design,LV,2007,940,893.9431176565763,mlib,0.14844361746211593
share,un,split,design,LV,2008,1872,1769.3832597515755,mlib,0.24022948156787194
share,un,split,design,LV,2009,946,924.5725026101944,mlib,0.191732406368328
share,un,split,design,LV,2010,1841,1808.690968180935,mlib,0.19072605477106824
share,un,split,design,LV,2011,1830,1796.8383840017582,mlib,0.2044236368880949
share,un,split,design,LV,2012,1822,1784.6745560592253,mlib,0.179090526382281
share,un,split,design,LV,2013,911,877.3825049713311,mlib,0.15811864043157914
share,un,split,design,MT,2004,476,372.16944334095194,mlib,0.11593292455406254
share,un,split,design,MT,2005,930,764.6304625115113,mlib,0.10561742761272977
share,un,split,design,MT,2006,462,334.9376109515359,mlib,0.1387019596633663
share,un,split,design,MT,2007,459,343.08354139118813,mlib,0.09590954629920967
share,un,split,design,MT,2008,900,614.3183078706503,mlib,0.07653329295264072
share,un,split,design,MT,2009,444,358.68668837768877,mlib,0.09786843015052703
share,un,split,design,MT,2010,920,792.4492116288035,mlib,0.1368839024910911
share,un,split,design,MT,2011,877,687.6062304956083,mlib,0.13947530288924204
share,un,split,design,MT,2012,911,692.0047216110283,mlib,0.1503913227975403
share,un,split,design,MT,2013,438,319.32675431953106,mlib,0.12064176451302999
share,un,split,design,NL,2004,1957,1816.703891368497,mlib,0.1596616586119907
share,un,split,design,NL,2005,1995,1720.251993938099,mlib,0.1623033154345879
share,un,split,design,NL,2006,982,881.8696670835923,mlib,0.15677988777854762
share,un,split,design,NL,2007,969,849.7943344502149,mlib,0.15623037900134346
share,un,split,design,NL,2008,2007,1536.1072598162455,mlib,0.1329059603477996
share,un,split,design,NL,2009,964,796.4297994895848,mlib,0.15985116235113347
share,un,split,design,NL,2010,1979,1752.2115996648172,mlib,0.1816912938996944
share,un,split,design,NL,2011,1940,1695.476453237201,mlib,0.21238032027605006
share,un,split,design,NL,2012,1971,1710.1191992930665,mlib,0.22941905453131597
share,un,split,design,NL,2013,983,819.289211818663,mlib,0.25081414235671057
share,un,split,design,PL,2004,936,901.9233307991575,mlib,0.1314399648890949
share,un,split,design,PL,2005,1861,1775.8602992378273,mlib,0.13406705563105153
share,un,split,design,PL,2006,932,884.4531921719788,mlib,0.11141921472333581
share,un,split,design,PL,2007,943,881.7100898792685,mlib,0.08192818669214134
share,un,split,design,PL,2008,1828,1691.8735421947276,mlib,0.09084772758701998
share,un,split,design,PL,2009,885,815.7570561698656,mlib,0.14586701421379583
share,un,split,design,PL,2010,1776,1575.1446634885574,mlib,0.138229404766132
share,un,split,design,PL,2011,1771,1627.8086949850854,mlib,0.16200413684998474
share,un,split,design,PL,2012,1786,1643.2047130286005,mlib,0.19060776756454614
share,un,split,design,PL,2013,895,796.9145557590459,mlib,0.18489204217665356
share,un,split,design,PT,2004,1644,1556.204187395961,mlib,0.06900221103537746
share,un,split,design,PT,2005,1681,1431.4208182052525,mlib,0.06419961965925308
share,un,split,design,PT,2006,784,663.351451814162,mlib,0.10887174647800346
share,un,split,design,PT,2007,856,830.2087486837361,mlib,0.07934073740243193
share,un,split,design,PT,2008,1702,1669.4970859245304,mlib,0.09469068929054525
share,un,split,design,PT,2009,896,872.6269419869027,mlib,0.09295407628699148
share,un,split,design,PT,2010,1699,1641.0083885540566,mlib,0.12253545785960056
share,un,split,design,PT,2011,1707,1667.701603133528,mlib,0.15183920618547392
share,un,split,design,PT,2012,1642,1593.598784966542,mlib,0.16822625076081718
share,un,split,design,PT,2013,815,792.9795959717951,mlib,0.18069704188902683
share,un,split,design,RO,2004,977,971.0738603546424,mlib,0.03402426285795607
share,un,split,design,RO,2005,1891,1677.0243811947282,mlib,0.049664800366279925
share,un,split,design,RO,2006,895,857.6441362433978,mlib,0.03856768829406879
share,un,split,design,RO,2007,963,920.6932688180691,mlib,0.049985244308705296
share,un,split,design,RO,2008,1953,1848.0465440786481,mlib,0.0692465769018175
share,un,split,design,RO,2009,955,905.978115780237,mlib,0.05781507086286475
share,un,split,design,RO,2010,1893,1815.2231900766094,mlib,0.08522078521865882
share,un,split,design,RO,2011,1865,1793.5570095529422,mlib,0.07293747698003475
share,un,split,design,RO,2012,1954,1857.1110069687486,mlib,0.09389900957784351
share,un,split,design,RO,2013,1022,965.9532999101766,mlib,0.10443746020132318
share,un,split,design,SE,2004,1981,1944.7699163754928,mlib,0.2648077580395143
share,un,split,design,SE,2005,2042,1905.461106570754,mlib,0.23641086719325055
share,un,split,design,SE,2006,1005,894.4671117961785,mlib,0.20867833483385864
share,un,split,design,SE,2007,992,803.1093431025282,mlib,0.22896316680414036
share,un,split,design,SE,2008,1973,1746.9013820444115,mlib,0.19731570183587466
share,un,split,design,SE,2009,1020,786.9224821683139,mlib,0.19560344215527936
share,un,split,design,SE,2010,2027,1557.1521007322028,mlib,0.24084406191887892
share,un,split,design,SE,2011,2036,1469.5894363076495,mlib,0.2357137975712586
share,un,split,design,SE,2012,2004,1393.876387673998,mlib,0.26484723411742084
share,un,split,design,SE,2013,993,640.1273107947,mlib,0.2715638638866335
share,un,split,design,SI,2004,965,911.7072161759236,mlib,0.1291162510625583
share,un,split,design,SI,2005,1973,1885.9885822151005,mlib,0.13823734353305778
share,un,split,design,SI,2006,975,931.8340453250565,mlib,0.14246671746298065
share,un,split,design,SI,2007,965,888.3237488746283,mlib,0.13276073060293603
share,un,split,design,SI,2008,1920,1764.5715176002443,mlib,0.13873109514877857
share,un,split,design,SI,2009,987,921.6443132700639,mlib,0.17828572236116408
share,un,split,design,SI,2010,1939,1806.3730758725226,mlib,0.20107457478123494
share,un,split,design,SI,2011,1965,1836.137833956316,mlib,0.2235661038035467
share,un,split,design,SI,2012,1918,1853.7366640268065,mlib,0.21660910004594347
share,un,split,design,SI,2013,965,929.5479410080549,mlib,0.2335035460449652
share,un,split,design,SK,2004,1209,957.0777779948061,mlib,0.0871139572928171
share,un,split,design,SK,2005,2143,1776.2735672528504,mlib,0.11078565380857736
share,un,split,design,SK,2006,1056,918.2880276341359,mlib,0.09370292694376069
share,un,split,design,SK,2007,1092,835.6366259177072,mlib,0.07170674154096018
share,un,split,design,SK,2008,2002,1608.301744610685,mlib,0.0936933215705806
share,un,split,design,SK,2009,989,830.7164433314066,mlib,0.09739742001587942
share,un,split,design,SK,2010,1948,1727.1792440165038,mlib,0.13252320001441983
share,un,split,design,SK,2011,1890,1659.7108292559185,mlib,0.184459958448146
share,un,split,design,SK,2012,1867,1656.750252064577,mlib,0.21276818000526132
share,un,split,design,SK,2013,922,778.1156054946089,mlib,0.21514820239238466
share,un,split,design,AT,2004,1953,1197.638054518842,mneg,0.5031771867035711
share,un,split,design,AT,2005,1969,1704.4984504272006,mneg,0.4996333782954066
share,un,split,design,AT,2006,989,850.7407531326061,mneg,0.5027092358292002
share,un,split,design,AT,2007,987,872.1529679884748,mneg,0.48687041894860894
share,un,split,design,AT,2008,1942,1705.9044932947807,mneg,0.5046395292461054
share,un,split,design,AT,2009,1013,969.1716268322032,mneg,0.5012178357651274
